"都道府県コード","都道府県名","市区町村コード","市区町村名","大字町丁目コード","大字町丁目名","緯度","経度","原典資料コード","大字・字・丁目区分コード"
"39","高知県","39201","高知市","392010037002","一宮西町二丁目","33.587646","133.567671","0","3"
"39","高知県","39201","高知市","392010037003","一宮西町三丁目","33.586172","133.571149","0","3"
"39","高知県","39201","高知市","392010037004","一宮西町四丁目","33.590457","133.570345","0","3"
"39","高知県","39201","高知市","392010038001","一宮東町一丁目","33.582554","133.576603","0","3"
"39","高知県","39201","高知市","392010038002","一宮東町二丁目","33.586730","133.580688","0","3"
"39","高知県","39201","高知市","392010038003","一宮東町三丁目","33.588459","133.580875","0","3"
"39","高知県","39201","高知市","392010038004","一宮東町四丁目","33.589881","133.582841","0","3"
"39","高知県","39201","高知市","392010038005","一宮東町五丁目","33.591376","133.579811","0","3"
"39","高知県","39201","高知市","392010039001","一宮南町一丁目","33.578053","133.565543","0","3"
"39","高知県","39201","高知市","392010039002","一宮南町二丁目","33.579281","133.572391","0","3"
"39","高知県","39201","高知市","392010040000","稲荷町","33.555842","133.560067","0","1"
"39","高知県","39201","高知市","392010041000","入明町","33.566141","133.531276","0","1"
"39","高知県","39201","高知市","392010042000","岩ヶ淵","33.559599","133.486790","0","1"
"39","高知県","39201","高知市","392010043000","鵜来巣","33.541130","133.485668","0","1"
"39","高知県","39201","高知市","392010044001","潮新町一丁目","33.551504","133.548694","0","3"
"39","高知県","39201","高知市","392010044002","潮新町二丁目","33.549888","133.551038","0","3"
"39","高知県","39201","高知市","392010045000","宇津野","33.587581","133.524292","0","1"
"39","高知県","39201","高知市","392010046000","梅ノ辻","33.554567","133.542866","0","1"
"39","高知県","39201","高知市","392010047000","浦戸","33.496738","133.569449","0","1"
"39","高知県","39201","高知市","392010048000","永国寺町","33.563696","133.535326","0","1"
"39","高知県","39201","高知市","392010049000","駅前町","33.564972","133.543507","0","1"
"39","高知県","39201","高知市","392010050001","越前町一丁目","33.559992","133.525906","0","3"
"39","高知県","39201","高知市","392010050002","越前町二丁目","33.562360","133.524074","0","3"
"39","高知県","39201","高知市","392010051000","海老ノ丸","33.563407","133.566931","0","1"
"39","高知県","39201","高知市","392010052000","円行寺","33.590294","133.507246","0","1"
"39","高知県","39201","高知市","392010053001","大川筋一丁目","33.564605","133.539828","0","3"
"39","高知県","39201","高知市","392010053002","大川筋二丁目","33.564786","133.532000","0","3"
"39","高知県","39201","高知市","392010054000","大谷","33.558664","133.493635","0","1"
"39","高知県","39201","高知市","392010055000","大谷公園町","33.535842","133.480597","0","1"
"39","高知県","39201","高知市","392010056000","大津乙","33.571055","133.594053","0","1"
"39","高知県","39201","高知市","392010057000","大津甲","33.575894","133.612511","0","1"
"39","高知県","39201","高知市","392010058001","追手筋一丁目","33.561843","133.540023","0","3"
"39","高知県","39201","高知市","392010058002","追手筋二丁目","33.561588","133.535914","0","3"
"39","高知県","39201","高知市","392010059000","大原町","33.552806","133.530372","0","1"
"39","高知県","39201","高知市","392010060000","小倉町","33.559853","133.567573","0","1"
"39","高知県","39201","高知市","392010061000","小津町","33.564826","133.529032","0","1"
"39","高知県","39201","高知市","392010062001","帯屋町一丁目","33.560597","133.539783","0","3"
"39","高知県","39201","高知市","392010062002","帯屋町二丁目","33.559970","133.535951","0","3"
"39","高知県","39201","高知市","392010063001","加賀野井一丁目","33.579509","133.528351","0","3"
"39","高知県","39201","高知市","392010063002","加賀野井二丁目","33.579451","133.525400","0","3"
"39","高知県","39201","高知市","392010064000","鏡今井","33.632433","133.466713","0","1"
"39","高知県","39201","高知市","392010065000","鏡梅ノ木","33.594648","133.415466","0","1"
"39","高知県","39201","高知市","392010066000","鏡大河内","33.585076","133.478076","0","1"
"39","高知県","39201","高知市","392010067000","鏡大利","33.611197","133.487647","0","1"
"39","高知県","39201","高知市","392010068000","鏡柿ノ又","33.645009","133.411773","0","1"
"39","高知県","39201","高知市","392010069000","鏡葛山","33.597271","133.432077","0","1"
"39","高知県","39201","高知市","392010070000","鏡狩山","33.638420","133.451238","0","1"
"39","高知県","39201","高知市","392010071000","鏡川町","33.553700","133.506586","0","1"
"39","高知県","39201","高知市","392010072000","鏡草峰","33.609254","133.461134","0","1"
"39","高知県","39201","高知市","392010073000","鏡小浜","33.596968","133.476988","0","1"
"39","高知県","39201","高知市","392010074000","鏡小山","33.582347","133.422699","0","1"
"39","高知県","39201","高知市","392010075000","鏡去坂","33.599622","133.455409","0","1"
"39","高知県","39201","高知市","392010076000","鏡敷ノ山","33.635842","133.401763","0","1"
"39","高知県","39201","高知市","392010077000","鏡白岩","33.622067","133.452633","0","1"
"39","高知県","39201","高知市","392010078000","鏡竹奈路","33.620840","133.426272","0","1"
"39","高知県","39201","高知市","392010079000","鏡増原","33.601105","133.427798","0","1"
"39","高知県","39201","高知市","392010080000","鏡的渕","33.616004","133.445157","0","1"
"39","高知県","39201","高知市","392010081000","鏡横矢","33.618565","133.416101","0","1"
"39","高知県","39201","高知市","392010082000","鏡吉原","33.648790","133.436003","0","1"
"39","高知県","39201","高知市","392010083001","葛島一丁目","33.558533","133.571446","0","3"
"39","高知県","39201","高知市","392010083002","葛島二丁目","33.557568","133.572927","0","3"
"39","高知県","39201","高知市","392010083003","葛島三丁目","33.554293","133.569497","0","3"
"39","高知県","39201","高知市","392010083004","葛島四丁目","33.554610","133.573207","0","3"
"39","高知県","39201","高知市","392010084000","上本宮町","33.555748","133.492486","0","1"
"39","高知県","39201","高知市","392010085001","上町一丁目","33.556576","133.526211","0","3"
"39","高知県","39201","高知市","392010085002","上町二丁目","33.556376","133.524051","0","3"
"39","高知県","39201","高知市","392010085003","上町三丁目","33.556365","133.521907","0","3"
"39","高知県","39201","高知市","392010085004","上町四丁目","33.556250","133.519755","0","3"
"39","高知県","39201","高知市","392010085005","上町五丁目","33.556377","133.517790","0","3"
"39","高知県","39201","高知市","392010086000","鴨部","33.546025","133.504976","0","1"
"39","高知県","39201","高知市","392010087001","鴨部一丁目","33.551956","133.505503","0","3"
"39","高知県","39201","高知市","392010087002","鴨部二丁目","33.549372","133.503316","0","3"
"39","高知県","39201","高知市","392010087003","鴨部三丁目","33.547793","133.498976","0","3"
"39","高知県","39201","高知市","392010088000","鴨部上町","33.550853","133.498013","0","1"
"39","高知県","39201","高知市","392010089000","鴨部高町","33.551554","133.496155","0","1"
"39","高知県","39201","高知市","392010090000","唐岩","33.574487","133.445719","0","1"
"39","高知県","39201","高知市","392010091000","北金田","33.566637","133.556635","0","1"
"39","高知県","39201","高知市","392010092000","北川添","33.574261","133.561229","0","1"
"39","高知県","39201","高知市","392010093000","北久保","33.571156","133.565671","0","1"
"39","高知県","39201","高知市","392010094000","北御座","33.568942","133.561027","0","1"
"39","高知県","39201","高知市","392010095000","北秦泉寺","33.589355","133.539995","0","1"
"39","高知県","39201","高知市","392010096000","北新田町","33.552836","133.552500","0","1"
"39","高知県","39201","高知市","392010097000","北高見町","33.545697","133.536051","0","1"
"39","高知県","39201","高知市","392010098000","北竹島町","33.544477","133.540544","0","1"
"39","高知県","39201","高知市","392010099000","北中山","33.539443","133.534050","0","1"
"39","高知県","39201","高知市","392010100000","北端町","33.560303","133.509642","0","1"
"39","高知県","39201","高知市","392010101000","北八反町","33.569045","133.522900","0","1"
"39","高知県","39201","高知市","392010102001","北本町一丁目","33.565946","133.540572","0","3"
"39","高知県","39201","高知市","392010102002","北本町二丁目","33.566247","133.545141","0","3"
"39","高知県","39201","高知市","392010102003","北本町三丁目","33.565656","133.549475","0","3"
"39","高知県","39201","高知市","392010102004","北本町四丁目","33.564789","133.553195","0","3"
"39","高知県","39201","高知市","392010103000","吸江","33.547330","133.571933","0","1"
"39","高知県","39201","高知市","392010104000","九反田","33.556703","133.549005","0","1"
"39","高知県","39201","高知市","392010105000","口細山","33.570347","133.492207","0","1"
"39","高知県","39201","高知市","392010106000","久礼野","33.615723","133.569041","0","1"
"39","高知県","39201","高知市","392010107000","介良","33.563878","133.614357","0","1"
"39","高知県","39201","高知市","392010108000","介良乙","33.559230","133.605160","0","1"
"39","高知県","39201","高知市","392010109000","介良甲","33.566202","133.620614","0","1"
"39","高知県","39201","高知市","392010110000","介良丙","33.549605","133.607645","0","1"
"39","高知県","39201","高知市","392010111000","小石木町","33.548508","133.529885","0","1"
"39","高知県","39201","高知市","392010112000","弘化台","33.546972","133.564490","0","1"
"39","高知県","39201","高知市","392010113000","幸崎","33.544395","133.529279","0","1"
"39","高知県","39201","高知市","392010114000","神田","33.535713","133.510970","0","1"
"39","高知県","39201","高知市","392010115000","河ノ瀬町","33.549847","133.522286","0","1"
"39","高知県","39201","高知市","392010116000","江陽町","33.568941","133.553082","0","1"
"39","高知県","39201","高知市","392010117000","五台山","33.542790","133.585875","0","1"
"39","高知県","39201","高知市","392010118000","寿町","33.566444","133.534990","0","1"
"39","高知県","39201","高知市","392010119000","幸町","33.568491","133.530748","0","1"
"39","高知県","39201","高知市","392010120000","菜園場町","33.559318","133.548126","0","1"
"39","高知県","39201","高知市","392010121000","堺町","33.558246","133.541094","0","1"
"39","高知県","39201","高知市","392010122001","栄田町一丁目","33.567590","133.541399","0","3"
"39","高知県","39201","高知市","392010122002","栄田町二丁目","33.567506","133.544012","0","3"
"39","高知県","39201","高知市","392010122003","栄田町三丁目","33.567490","133.546718","0","3"
"39","高知県","39201","高知市","392010123000","相模町","33.569896","133.534153","0","1"
"39","高知県","39201","高知市","392010124001","桜井町一丁目","33.562041","133.548929","0","3"
"39","高知県","39201","高知市","392010124002","桜井町二丁目","33.561731","133.551618","0","3"
"39","高知県","39201","高知市","392010125000","桜馬場","33.562143","133.526554","0","1"
"39","高知県","39201","高知市","392010126000","佐々木町","33.562130","133.500996","0","1"
"39","高知県","39201","高知市","392010127000","三ノ丸","33.563200","133.517645","0","1"
"39","高知県","39201","高知市","392010128001","桟橋通一丁目","33.551636","133.545536","0","3"
"39","高知県","39201","高知市","392010128002","桟橋通二丁目","33.548815","133.547203","0","3"
"39","高知県","39201","高知市","392010128003","桟橋通三丁目","33.546863","133.549116","0","3"
"39","高知県","39201","高知市","392010128004","桟橋通四丁目","33.544193","133.550794","0","3"
"39","高知県","39201","高知市","392010128005","桟橋通五丁目","33.539263","133.551006","0","3"
"39","高知県","39201","高知市","392010128006","桟橋通六丁目","33.541021","133.556673","0","3"
"39","高知県","39201","高知市","392010129000","塩田町","33.572019","133.545545","0","1"
"39","高知県","39201","高知市","392010130001","潮見台一丁目","33.560729","133.621594","0","3"
"39","高知県","39201","高知市","392010130002","潮見台二丁目","33.559588","133.617900","0","3"
"39","高知県","39201","高知市","392010130003","潮見台三丁目","33.555650","133.618009","0","3"
"39","高知県","39201","高知市","392010131001","塩屋崎町一丁目","33.551601","133.541863","0","3"
"39","高知県","39201","高知市","392010131002","塩屋崎町二丁目","33.548905","133.539318","0","3"
"39","高知県","39201","高知市","392010132000","重倉","33.614320","133.553388","0","1"
"39","高知県","39201","高知市","392010133000","東雲町","33.559402","133.562095","0","1"
"39","高知県","39201","高知市","392010134000","柴巻","33.596084","133.492577","0","1"
"39","高知県","39201","高知市","392010135000","下島町","33.554626","133.506206","0","1"
"39","高知県","39201","高知市","392010136000","城北町","33.565197","133.526274","0","1"
"39","高知県","39201","高知市","392010137000","城山町","33.550100","133.513618","0","1"
"39","高知県","39201","高知市","392010138000","上里","33.597806","133.443638","0","1"
"39","高知県","39201","高知市","392010139000","昭和町","33.570089","133.541117","0","1"
"39","高知県","39201","高知市","392010140000","城見町","33.559078","133.550798","0","1"
"39","高知県","39201","高知市","392010141000","新田町","33.551210","133.556693","0","1"
"39","高知県","39201","高知市","392010142001","新本町一丁目","33.568830","133.540833","0","3"
"39","高知県","39201","高知市","392010142002","新本町二丁目","33.569229","133.546168","0","3"
"39","高知県","39201","高知市","392010143001","新屋敷一丁目","33.564822","133.523545","0","3"
"39","高知県","39201","高知市","392010143002","新屋敷二丁目","33.564341","133.520298","0","3"
"39","高知県","39201","高知市","392010144000","水源町","33.556874","133.502873","0","1"
"39","高知県","39201","高知市","392010145000","水通町","33.556560","133.516741","0","1"
"39","高知県","39201","高知市","392010146000","杉井流","33.569113","133.556200","0","1"
"39","高知県","39201","高知市","392010147000","瀬戸","33.504904","133.544468","0","1"
"39","高知県","39201","高知市","392010148001","瀬戸一丁目","33.513077","133.545332","0","3"
"39","高知県","39201","高知市","392010148002","瀬戸二丁目","33.506386","133.545676","0","3"
"39","高知県","39201","高知市","392010149001","瀬戸西町一丁目","33.515383","133.542071","0","3"
"39","高知県","39201","高知市","392010149002","瀬戸西町二丁目","33.513186","133.543339","0","3"
"39","高知県","39201","高知市","392010149003","瀬戸西町三丁目","33.510446","133.542269","0","3"
"39","高知県","39201","高知市","392010150001","瀬戸東町一丁目","33.515577","133.547748","0","3"
"39","高知県","39201","高知市","392010150002","瀬戸東町二丁目","33.512850","133.548078","0","3"
"39","高知県","39201","高知市","392010150003","瀬戸東町三丁目","33.510089","133.547805","0","3"
"39","高知県","39201","高知市","392010151001","瀬戸南町一丁目","33.507024","133.541221","0","3"
"39","高知県","39201","高知市","392010151002","瀬戸南町二丁目","33.506144","133.543071","0","3"
"39","高知県","39201","高知市","392010152000","宗安寺","33.571339","133.472299","0","1"
"39","高知県","39201","高知市","392010153000","大膳町","33.560144","133.523482","0","1"
"39","高知県","39201","高知市","392010154001","鷹匠町一丁目","33.555924","133.534506","0","3"
"39","高知県","39201","高知市","392010154002","鷹匠町二丁目","33.555459","133.531500","0","3"
"39","高知県","39201","高知市","392010155000","高須","33.563995","133.575233","0","1"
"39","高知県","39201","高知市","392010156001","高須一丁目","33.558341","133.584623","0","3"
"39","高知県","39201","高知市","392010156002","高須二丁目","33.560521","133.586844","0","3"
"39","高知県","39201","高知市","392010156003","高須三丁目","33.562249","133.590292","0","3"
"39","高知県","39201","高知市","392010157000","高須大島","33.552893","133.582640","0","1"
"39","高知県","39201","高知市","392010158000","高須大谷","33.552339","133.577461","0","1"
"39","高知県","39201","高知市","392010159000","高須新木","33.563020","133.586804","0","1"
"39","高知県","39201","高知市","392010160001","高須新町一丁目","33.557939","133.576444","0","3"
"39","高知県","39201","高知市","392010160002","高須新町二丁目","33.558003","133.579175","0","3"
"39","高知県","39201","高知市","392010160003","高須新町三丁目","33.554975","133.576488","0","3"
"39","高知県","39201","高知市","392010160004","高須新町四丁目","33.555455","133.579061","0","3"
"39","高知県","39201","高知市","392010161000","高須砂地","33.567921","133.572437","0","1"
"39","高知県","39201","高知市","392010162000","高須絶海","33.551126","133.573146","0","1"
"39","高知県","39201","高知市","392010163000","高須西町","33.551433","133.569379","0","1"
"39","高知県","39201","高知市","392010164000","高須東町","33.558129","133.593183","0","1"
"39","高知県","39201","高知市","392010165000","高須本町","33.560243","133.580511","0","1"
"39","高知県","39201","高知市","392010166000","高埆","33.573242","133.556097","0","1"
"39","高知県","39201","高知市","392010167000","高見町","33.541442","133.536356","0","1"
"39","高知県","39201","高知市","392010168000","宝町","33.568778","133.527758","0","1"
"39","高知県","39201","高知市","392010169000","竹島町","33.541729","133.543771","0","1"
"39","高知県","39201","高知市","392010170000","種崎","33.506065","133.569273","0","1"
"39","高知県","39201","高知市","392010171000","玉水町","33.555659","133.515383","0","1"
"39","高知県","39201","高知市","392010172001","知寄町一丁目","33.558684","133.556740","0","3"
"39","高知県","39201","高知市","392010172002","知寄町二丁目","33.558203","133.560150","0","3"
"39","高知県","39201","高知市","392010172003","知寄町三丁目","33.557228","133.565785","0","3"
"39","高知県","39201","高知市","392010173000","塚ノ原","33.562596","133.495352","0","1"
"39","高知県","39201","高知市","392010174000","天神町","33.554312","133.538629","0","1"
"39","高知県","39201","高知市","392010175000","土居町","33.554791","133.545259","0","1"
"39","高知県","39201","高知市","392010176000","唐人町","33.556056","133.539068","0","1"
"39","高知県","39201","高知市","392010177001","十津一丁目","33.528627","133.570117","0","3"
"39","高知県","39201","高知市","392010177002","十津二丁目","33.524462","133.570792","0","3"
"39","高知県","39201","高知市","392010177003","十津三丁目","33.525109","133.572996","0","3"
"39","高知県","39201","高知市","392010177004","十津四丁目","33.528408","133.576078","0","3"
"39","高知県","39201","高知市","392010177005","十津五丁目","33.524934","133.577789","0","3"
"39","高知県","39201","高知市","392010177006","十津六丁目","33.522677","133.578861","0","3"
"39","高知県","39201","高知市","392010178000","通町","33.555916","133.516926","0","1"
"39","高知県","39201","高知市","392010179000","土佐山","33.627444","133.535829","0","1"
"39","高知県","39201","高知市","392010180000","土佐山梶谷","33.647614","133.541820","0","1"
"39","高知県","39201","高知市","392010181000","土佐山桑尾","33.640759","133.508621","0","1"
"39","高知県","39201","高知市","392010182000","土佐山菖蒲","33.645490","133.570849","0","1"
"39","高知県","39201","高知市","392010183000","土佐山高川","33.659642","133.519812","0","1"
"39","高知県","39201","高知市","392010184000","土佐山都網","33.613489","133.522360","0","1"
"39","高知県","39201","高知市","392010185000","土佐山中切","33.646391","133.478938","0","1"
"39","高知県","39201","高知市","392010186000","土佐山西川","33.648733","133.554916","0","1"
"39","高知県","39201","高知市","392010187000","土佐山東川","33.647779","133.492401","0","1"
"39","高知県","39201","高知市","392010188000","土佐山弘瀬","33.616471","133.499769","0","1"
"39","高知県","39201","高知市","392010189000","鳥越","33.562022","133.489893","0","1"
"39","高知県","39201","高知市","392010190000","長尾山町","33.559107","133.499765","0","1"
"39","高知県","39201","高知市","392010191000","中久万","33.572575","133.525184","0","1"
"39","高知県","39201","高知市","392010192000","中秦泉寺","33.587752","133.531687","0","1"
"39","高知県","39201","高知市","392010193000","中水道","33.568295","133.534386","0","1"
"39","高知県","39201","高知市","392010194000","中須賀町","33.558453","133.511578","0","1"
"39","高知県","39201","高知市","392010195000","仲田町","33.548584","133.553898","0","1"
"39","高知県","39201","高知市","392010196000","中の島","33.553925","133.556700","0","1"
"39","高知県","39201","高知市","392010197000","長浜","33.502789","133.549249","0","1"
"39","高知県","39201","高知市","392010198001","長浜蒔絵台一丁目","33.515535","133.526406","0","3"
"39","高知県","39201","高知市","392010198002","長浜蒔絵台二丁目","33.512855","133.526360","0","3"
"39","高知県","39201","高知市","392010199000","長浜宮田","33.503702","133.530323","0","1"
"39","高知県","39201","高知市","392010200000","中宝永町","33.558933","133.553646","0","1"
"39","高知県","39201","高知市","392010201000","中万々","33.570244","133.516116","0","1"
"39","高知県","39201","高知市","392010202000","七ツ淵","33.606577","133.539906","0","1"
"39","高知県","39201","高知市","392010203000","行川","33.583335","133.461694","0","1"
"39","高知県","39201","高知市","392010204000","縄手町","33.553992","133.511255","0","1"
"39","高知県","39201","高知市","392010205000","仁井田","33.517903","133.569255","0","1"
"39","高知県","39201","高知市","392010206000","西久万","33.576912","133.520946","0","1"
"39","高知県","39201","高知市","392010207000","西秦泉寺","33.578366","133.532107","0","1"
"39","高知県","39201","高知市","392010208000","西塚ノ原","33.564476","133.490574","0","1"
"39","高知県","39201","高知市","392010209000","西町","33.559346","133.520961","0","1"
"39","高知県","39201","高知市","392010210000","廿代町","33.563280","133.539891","0","1"
"39","高知県","39201","高知市","392010211000","布師田","33.581567","133.597397","0","1"
"39","高知県","39201","高知市","392010212000","農人町","33.557723","133.550940","0","1"
"39","高知県","39201","高知市","392010213001","萩町一丁目","33.546509","133.555006","0","3"
"39","高知県","39201","高知市","392010213002","萩町二丁目","33.544266","133.556932","0","3"
"39","高知県","39201","高知市","392010214001","秦南町一丁目","33.575500","133.543562","0","3"
"39","高知県","39201","高知市","392010214002","秦南町二丁目","33.575873","133.546829","0","3"
"39","高知県","39201","高知市","392010215001","八反町一丁目","33.568169","133.525556","0","3"
"39","高知県","39201","高知市","392010215002","八反町二丁目","33.567438","133.522844","0","3"
"39","高知県","39201","高知市","392010216000","孕西町","33.533927","133.546983","0","1"
"39","高知県","39201","高知市","392010217000","孕東町","33.534251","133.556645","0","1"
"39","高知県","39201","高知市","392010218001","針木北一丁目","33.540430","133.472718","0","3"
"39","高知県","39201","高知市","392010218002","針木北二丁目","33.539818","133.467535","0","3"
"39","高知県","39201","高知市","392010219000","針木西","33.529871","133.463228","0","1"
"39","高知県","39201","高知市","392010220000","針木東町","33.533325","133.476854","0","1"
"39","高知県","39201","高知市","392010221000","針木本町","33.535169","133.472398","0","1"
"39","高知県","39201","高知市","392010222000","針木南","33.529124","133.471567","0","1"
"39","高知県","39201","高知市","392010223000","針原","33.596468","133.464407","0","1"
"39","高知県","39201","高知市","392010224001","はりまや町一丁目","33.559985","133.544289","0","3"
"39","高知県","39201","高知市","392010224002","はりまや町二丁目","33.561326","133.544928","0","3"
"39","高知県","39201","高知市","392010224003","はりまや町三丁目","33.562962","133.544959","0","3"
"39","高知県","39201","高知市","392010225000","春野町秋山","33.487637","133.497309","0","1"
"39","高知県","39201","高知市","392010226000","春野町内ノ谷","33.513142","133.520918","0","1"
"39","高知県","39201","高知市","392010227000","春野町甲殿","33.477917","133.511546","0","1"
"39","高知県","39201","高知市","392010228000","春野町西畑","33.473137","133.472399","0","1"
"39","高知県","39201","高知市","392010229000","春野町西分","33.510200","133.495490","0","1"
"39","高知県","39201","高知市","392010230000","春野町西諸木","33.491047","133.508968","0","1"
"39","高知県","39201","高知市","392010231000","春野町仁ノ","33.471995","133.492410","0","1"
"39","高知県","39201","高知市","392010232000","春野町東諸木","33.489459","133.524139","0","1"
"39","高知県","39201","高知市","392010233000","春野町弘岡上","33.508278","133.448404","0","1"
"39","高知県","39201","高知市","392010234000","春野町弘岡下","33.510117","133.479028","0","1"
"39","高知県","39201","高知市","392010235000","春野町弘岡中","33.510048","133.464810","0","1"
"39","高知県","39201","高知市","392010236000","春野町平和","33.502144","133.518427","0","1"
"39","高知県","39201","高知市","392010237001","春野町南ケ丘一丁目","33.515226","133.519820","0","3"
"39","高知県","39201","高知市","392010237002","春野町南ケ丘二丁目","33.515765","133.517769","0","3"
"39","高知県","39201","高知市","392010237003","春野町南ケ丘三丁目","33.515104","133.516918","0","3"
"39","高知県","39201","高知市","392010237004","春野町南ケ丘四丁目","33.518612","133.514739","0","3"
"39","高知県","39201","高知市","392010237005","春野町南ケ丘五丁目","33.518272","133.517039","0","3"
"39","高知県","39201","高知市","392010237006","春野町南ケ丘六丁目","33.518342","133.519857","0","3"
"39","高知県","39201","高知市","392010237007","春野町南ケ丘七丁目","33.518687","133.522406","0","3"
"39","高知県","39201","高知市","392010237008","春野町南ケ丘八丁目","33.520458","133.518838","0","3"
"39","高知県","39201","高知市","392010237009","春野町南ケ丘九丁目","33.521245","133.521407","0","3"
"39","高知県","39201","高知市","392010238000","春野町森山","33.489002","133.472344","0","1"
"39","高知県","39201","高知市","392010239000","春野町芳原","33.511571","133.509728","0","1"
"39","高知県","39201","高知市","392010240000","東石立町","33.552744","133.522602","0","1"
"39","高知県","39201","高知市","392010241000","東久万","33.575774","133.529063","0","1"
"39","高知県","39201","高知市","392010242000","東城山町","33.549214","133.518403","0","1"
"39","高知県","39201","高知市","392010243000","東秦泉寺","33.586380","133.547357","0","1"
"39","高知県","39201","高知市","392010244000","尾立","33.573211","133.484954","0","1"
"39","高知県","39201","高知市","392010245001","比島町一丁目","33.568086","133.549740","0","3"
"39","高知県","39201","高知市","392010245002","比島町二丁目","33.571574","133.551971","0","3"
