bus_stop_id,city,formatted_address
1,館山市,千葉県館山市館山
2,館山市,千葉県館山市長須賀
3,館山市,千葉県館山市北条
4,館山市,千葉県館山市早物
5,館山市,千葉県館山市見物
6,館山市,千葉県館山市小沼
7,南房総市,千葉県南房総市富浦町深名
8,鴨川市,千葉県鴨川市太海浜
9,鴨川市,千葉県鴨川市横渚
10,鴨川市,千葉県鴨川市浜荻
11,鴨川市,千葉県鴨川市浜荻
12,君津市,千葉県君津市川俣旧月毛
13,木更津市,千葉県木更津市太田三丁目
14,木更津市,千葉県木更津市中央二丁目
15,木更津市,千葉県木更津市富士見二丁目
16,木更津市,千葉県木更津市木更津三丁目
17,木更津市,千葉県木更津市清見台東三丁目
18,木更津市,千葉県木更津市永井作一丁目
19,木更津市,千葉県木更津市清見台東一丁目
20,木更津市,千葉県木更津市清見台東二丁目
21,木更津市,千葉県木更津市清見台東二丁目
22,木更津市,千葉県木更津市太田一丁目
23,袖ヶ浦市,千葉県袖ヶ浦市神納二丁目
24,袖ヶ浦市,千葉県袖ヶ浦市奈良輪一丁目
25,袖ヶ浦市,千葉県袖ヶ浦市福王台一丁目
26,浦安市,千葉県浦安市舞浜
27,浦安市,千葉県浦安市舞浜三丁目
28,浦安市,千葉県浦安市舞浜
29,船橋市,千葉県船橋市本町一丁目
30,市川市,千葉県市川市東菅野一丁目
31,市川市,千葉県市川市市川二丁目
32,船橋市,千葉県船橋市藤原四丁目
33,船橋市,千葉県船橋市藤原四丁目
34,船橋市,千葉県船橋市馬込西一丁目
35,市川市,千葉県市川市柏井町四丁目
36,市川市,千葉県市川市柏井町四丁目
37,船橋市,千葉県船橋市藤原六丁目
38,船橋市,千葉県船橋市山手三丁目
39,船橋市,千葉県船橋市夏見三丁目
40,船橋市,千葉県船橋市山手三丁目
41,市川市,千葉県市川市南大野一丁目
42,南房総市,千葉県南房総市白浜町滝口
43,館山市,千葉県館山市長須賀
44,館山市,千葉県館山市館山
45,館山市,千葉県館山市館山
46,館山市,千葉県館山市新宿
47,南房総市,千葉県南房総市白浜町滝口
48,南房総市,千葉県南房総市白浜町滝口
49,南房総市,千葉県南房総市白浜町滝口
50,南房総市,千葉県南房総市白浜町滝口
51,南房総市,千葉県南房総市白浜町根本
52,南房総市,千葉県南房総市白浜町根本
53,南房総市,千葉県南房総市白浜町根本
54,南房総市,千葉県南房総市白浜町根本
55,館山市,千葉県館山市布良
56,館山市,千葉県館山市布良
57,南房総市,千葉県南房総市白浜町滝口
58,南房総市,千葉県南房総市白浜町根本
59,館山市,千葉県館山市布良
60,南房総市,千葉県南房総市白浜町滝口
61,南房総市,千葉県南房総市白浜町滝口
62,南房総市,千葉県南房総市白浜町白浜
63,南房総市,千葉県南房総市白浜町白浜
64,南房総市,千葉県南房総市白浜町白浜
65,南房総市,千葉県南房総市白浜町白浜
66,南房総市,千葉県南房総市白浜町白浜
67,南房総市,千葉県南房総市白浜町白浜
68,南房総市,千葉県南房総市白浜町乙浜
69,南房総市,千葉県南房総市白浜町乙浜
70,南房総市,千葉県南房総市白浜町乙浜
71,南房総市,千葉県南房総市千倉町白間津
72,南房総市,千葉県南房総市千倉町白間津
73,南房総市,千葉県南房総市白浜町白浜
74,南房総市,千葉県南房総市白浜町白浜
75,南房総市,千葉県南房総市白浜町滝口
76,南房総市,千葉県南房総市白浜町滝口
77,南房総市,千葉県南房総市白浜町白浜
78,南房総市,千葉県南房総市白浜町白浜
79,南房総市,千葉県南房総市白浜町滝口
80,南房総市,千葉県南房総市白浜町乙浜
81,館山市,千葉県館山市塩見
82,館山市,千葉県館山市浜田
83,館山市,千葉県館山市香
84,館山市,千葉県館山市香
85,館山市,千葉県館山市沼
86,館山市,千葉県館山市長須賀
87,館山市,千葉県館山市長須賀
88,館山市,千葉県館山市北条
89,館山市,千葉県館山市北条
90,館山市,千葉県館山市八幡
91,館山市,千葉県館山市香
92,館山市,千葉県館山市上真倉
93,館山市,千葉県館山市下真倉
94,館山市,千葉県館山市長須賀
95,館山市,千葉県館山市富士見
96,館山市,千葉県館山市館山
97,館山市,千葉県館山市富士見
98,館山市,千葉県館山市富士見
99,館山市,千葉県館山市富士見
100,館山市,千葉県館山市大賀
101,館山市,千葉県館山市大賀
102,館山市,千葉県館山市長須賀
103,館山市,千葉県館山市長須賀
104,館山市,千葉県館山市富士見
105,館山市,千葉県館山市長須賀
106,館山市,千葉県館山市北条
107,館山市,千葉県館山市新宿
108,館山市,千葉県館山市北条
109,館山市,千葉県館山市長須賀
110,館山市,千葉県館山市館山
111,館山市,千葉県館山市北条
112,館山市,千葉県館山市館山
113,館山市,千葉県館山市下真倉
114,館山市,千葉県館山市岡田
115,館山市,千葉県館山市館山
116,館山市,千葉県館山市岡田
117,館山市,千葉県館山市茂名
118,館山市,千葉県館山市藤原
119,館山市,千葉県館山市洲宮
120,館山市,千葉県館山市藤原
121,館山市,千葉県館山市藤原
122,館山市,千葉県館山市相浜
123,館山市,千葉県館山市相浜
124,館山市,千葉県館山市神余
125,館山市,千葉県館山市神余
126,館山市,千葉県館山市神余
127,館山市,千葉県館山市浜田
128,館山市,千葉県館山市浜田
129,館山市,千葉県館山市浜田
130,館山市,千葉県館山市見物
131,館山市,千葉県館山市見物
132,館山市,千葉県館山市見物
133,館山市,千葉県館山市見物
134,館山市,千葉県館山市波左間
135,館山市,千葉県館山市波左間
136,館山市,千葉県館山市坂田
137,館山市,千葉県館山市坂田
138,館山市,千葉県館山市洲崎
139,館山市,千葉県館山市洲崎
140,館山市,千葉県館山市西川名
141,館山市,千葉県館山市西川名
142,館山市,千葉県館山市伊戸
143,館山市,千葉県館山市伊戸
144,館山市,千葉県館山市布沼
145,館山市,千葉県館山市布沼
146,館山市,千葉県館山市布沼
147,館山市,千葉県館山市洲宮
148,館山市,千葉県館山市洲宮
149,館山市,千葉県館山市坂足
150,館山市,千葉県館山市坂足
151,館山市,千葉県館山市坂井
152,館山市,千葉県館山市布沼
153,館山市,千葉県館山市相浜
154,館山市,千葉県館山市相浜
155,館山市,千葉県館山市相浜
156,館山市,千葉県館山市西川名
157,館山市,千葉県館山市神余
158,館山市,千葉県館山市犬石
159,館山市,千葉県館山市波左間
160,館山市,千葉県館山市相浜
161,館山市,千葉県館山市犬石
162,館山市,千葉県館山市洲崎
163,館山市,千葉県館山市竜岡
164,館山市,千葉県館山市国分
165,館山市,千葉県館山市腰越
166,館山市,千葉県館山市二子
167,館山市,千葉県館山市安東
168,館山市,千葉県館山市大戸
169,館山市,千葉県館山市安布里
170,館山市,千葉県館山市安布里
171,館山市,千葉県館山市安布里
172,館山市,千葉県館山市国分
173,館山市,千葉県館山市国分
174,館山市,千葉県館山市国分
175,館山市,千葉県館山市国分
176,館山市,千葉県館山市腰越
177,館山市,千葉県館山市二子
178,館山市,千葉県館山市薗
179,館山市,千葉県館山市二子
180,館山市,千葉県館山市大戸
181,館山市,千葉県館山市西長田
182,館山市,千葉県館山市安布里
183,館山市,千葉県館山市二子
184,館山市,千葉県館山市水玉
185,館山市,千葉県館山市安東
186,館山市,千葉県館山市水岡
187,南房総市,千葉県南房総市千倉町宇田
188,館山市,千葉県館山市西長田
189,南房総市,千葉県南房総市千倉町牧田
190,南房総市,千葉県南房総市千倉町牧田
191,南房総市,千葉県南房総市千倉町牧田
192,南房総市,千葉県南房総市千倉町宇田
193,南房総市,千葉県南房総市千倉町瀬戸
194,南房総市,千葉県南房総市千倉町牧田
195,南房総市,千葉県南房総市千倉町牧田
196,南房総市,千葉県南房総市千倉町北朝夷
197,南房総市,千葉県南房総市和田町松田
198,南房総市,千葉県南房総市古川
199,南房総市,千葉県南房総市下滝田
200,南房総市,千葉県南房総市古川
201,南房総市,千葉県南房総市犬掛
202,南房総市,千葉県南房総市和田町松田
203,南房総市,千葉県南房総市古川
204,南房総市,千葉県南房総市和田町海発
205,南房総市,千葉県南房総市犬掛
206,南房総市,千葉県南房総市石堂
207,富津市,千葉県富津市御代原
208,富津市,千葉県富津市桜井総稱鬼泪山
209,君津市,千葉県君津市植畑
210,君津市,千葉県君津市西粟倉
211,君津市,千葉県君津市植畑
212,鴨川市,千葉県鴨川市大里
213,鴨川市,千葉県鴨川市大里
214,鴨川市,千葉県鴨川市大里
215,鴨川市,千葉県鴨川市滑谷
216,鴨川市,千葉県鴨川市竹平
217,南房総市,千葉県南房総市千倉町北朝夷
218,南房総市,千葉県南房総市千倉町平舘
219,南房総市,千葉県南房総市千倉町平舘
220,南房総市,千葉県南房総市千倉町平舘
221,南房総市,千葉県南房総市千倉町平舘
222,南房総市,千葉県南房総市千倉町平舘
223,南房総市,千葉県南房総市千倉町平舘
224,南房総市,千葉県南房総市千倉町忽戸
225,南房総市,千葉県南房総市千倉町忽戸
226,南房総市,千葉県南房総市千倉町忽戸
227,南房総市,千葉県南房総市千倉町千田
228,南房総市,千葉県南房総市千倉町千田
229,南房総市,千葉県南房総市千倉町白間津
230,南房総市,千葉県南房総市千倉町平磯
231,南房総市,千葉県南房総市千倉町千田
232,南房総市,千葉県南房総市安馬谷
233,南房総市,千葉県南房総市千倉町白子
234,南房総市,千葉県南房総市千倉町牧田
235,南房総市,千葉県南房総市千倉町牧田
236,南房総市,千葉県南房総市千倉町牧田
237,館山市,千葉県館山市国分
238,南房総市,千葉県南房総市千倉町瀬戸
239,館山市,千葉県館山市下真倉
240,館山市,千葉県館山市正木
241,館山市,千葉県館山市正木
242,館山市,千葉県館山市船形
243,館山市,千葉県館山市船形
244,館山市,千葉県館山市船形
245,館山市,千葉県館山市船形
246,南房総市,千葉県南房総市富浦町多田良
247,南房総市,千葉県南房総市富浦町多田良
248,南房総市,千葉県南房総市富浦町原岡
249,館山市,千葉県館山市八幡
250,館山市,千葉県館山市八幡
251,館山市,千葉県館山市八幡
252,館山市,千葉県館山市那古
253,館山市,千葉県館山市那古
254,館山市,千葉県館山市那古
255,館山市,千葉県館山市那古
256,館山市,千葉県館山市那古
257,館山市,千葉県館山市那古
258,館山市,千葉県館山市那古
259,館山市,千葉県館山市那古
260,館山市,千葉県館山市那古
261,館山市,千葉県館山市船形
262,館山市,千葉県館山市船形
263,南房総市,千葉県南房総市富浦町多田良
264,南房総市,千葉県南房総市富浦町福澤
265,南房総市,千葉県南房総市富浦町福澤
266,南房総市,千葉県南房総市富浦町福澤
267,南房総市,千葉県南房総市富浦町福澤
268,南房総市,千葉県南房総市富浦町福澤
269,館山市,千葉県館山市川名
270,館山市,千葉県館山市船形
271,南房総市,千葉県南房総市富浦町深名
272,南房総市,千葉県南房総市富浦町深名
273,南房総市,千葉県南房総市富浦町深名
274,南房総市,千葉県南房総市富浦町原岡
275,南房総市,千葉県南房総市富浦町多田良
276,南房総市,千葉県南房総市富浦町多田良
277,南房総市,千葉県南房総市富浦町多田良
278,南房総市,千葉県南房総市富浦町原岡
279,館山市,千葉県館山市八幡
280,南房総市,千葉県南房総市久枝
281,南房総市,千葉県南房総市富浦町南無谷
282,南房総市,千葉県南房総市富浦町南無谷
283,南房総市,千葉県南房総市富浦町南無谷
284,南房総市,千葉県南房総市富浦町南無谷
285,南房総市,千葉県南房総市富浦町豊岡
286,南房総市,千葉県南房総市富浦町豊岡
287,南房総市,千葉県南房総市富浦町原岡
288,南房総市,千葉県南房総市富浦町原岡
289,南房総市,千葉県南房総市富浦町原岡
290,南房総市,千葉県南房総市小浦
291,南房総市,千葉県南房総市富浦町大津
292,南房総市,千葉県南房総市富浦町大津
293,南房総市,千葉県南房総市富浦町手取
294,南房総市,千葉県南房総市富浦町手取
295,南房総市,千葉県南房総市富浦町手取
296,南房総市,千葉県南房総市富浦町手取
297,南房総市,千葉県南房総市富浦町手取
298,南房総市,千葉県南房総市富浦町手取
299,南房総市,千葉県南房総市富浦町宮本
300,南房総市,千葉県南房総市富浦町宮本
301,南房総市,千葉県南房総市富浦町宮本
302,南房総市,千葉県南房総市富浦町福澤
303,南房総市,千葉県南房総市富浦町深名
304,南房総市,千葉県南房総市富浦町深名
305,南房総市,千葉県南房総市富浦町深名
306,南房総市,千葉県南房総市富浦町丹生
307,南房総市,千葉県南房総市富浦町丹生
308,南房総市,千葉県南房総市富浦町原岡
309,館山市,千葉県館山市八幡
310,南房総市,千葉県南房総市富浦町深名
311,南房総市,千葉県南房総市富浦町原岡
312,館山市,千葉県館山市亀ケ原
313,館山市,千葉県館山市亀ケ原
314,南房総市,千葉県南房総市下堀
315,南房総市,千葉県南房総市明石
316,南房総市,千葉県南房総市池之内
317,南房総市,千葉県南房総市中
318,南房総市,千葉県南房総市御庄
319,館山市,千葉県館山市正木
320,南房総市,千葉県南房総市下堀
321,南房総市,千葉県南房総市下堀
322,南房総市,千葉県南房総市明石
323,南房総市,千葉県南房総市明石
324,南房総市,千葉県南房総市池之内
325,南房総市,千葉県南房総市中
326,南房総市,千葉県南房総市中
327,南房総市,千葉県南房総市御庄
328,南房総市,千葉県南房総市御庄
329,南房総市,千葉県南房総市川田
330,南房総市,千葉県南房総市千代
331,南房総市,千葉県南房総市三坂
332,館山市,千葉県館山市大井
333,館山市,千葉県館山市水玉
334,館山市,千葉県館山市大井
335,南房総市,千葉県南房総市川田
336,南房総市,千葉県南房総市和田町白渚
337,南房総市,千葉県南房総市和田町松田
338,南房総市,千葉県南房総市古川
339,南房総市,千葉県南房総市古川
340,南房総市,千葉県南房総市加茂
341,南房総市,千葉県南房総市加茂
342,館山市,千葉県館山市大井
343,南房総市,千葉県南房総市石神
344,南房総市,千葉県南房総市石神
345,南房総市,千葉県南房総市石堂
346,南房総市,千葉県南房総市石堂
347,南房総市,千葉県南房総市石堂
348,南房総市,千葉県南房総市石堂
349,南房総市,千葉県南房総市石堂原
350,南房総市,千葉県南房総市石堂原
351,南房総市,千葉県南房総市御子神
352,南房総市,千葉県南房総市川谷
353,南房総市,千葉県南房総市前田
354,南房総市,千葉県南房総市沓見
355,南房総市,千葉県南房総市御庄
356,南房総市,千葉県南房総市三坂
357,南房総市,千葉県南房総市下滝田
358,南房総市,千葉県南房総市下滝田
359,南房総市,千葉県南房総市上滝田
360,南房総市,千葉県南房総市上滝田
361,南房総市,千葉県南房総市上滝田
362,南房総市,千葉県南房総市上滝田
363,南房総市,千葉県南房総市上滝田
364,南房総市,千葉県南房総市上滝田
365,南房総市,千葉県南房総市犬掛
366,南房総市,千葉県南房総市犬掛
367,南房総市,千葉県南房総市下滝田
368,南房総市,千葉県南房総市下滝田
369,南房総市,千葉県南房総市和田町沼
370,南房総市,千葉県南房総市和田町松田
371,南房総市,千葉県南房総市犬掛
372,南房総市,千葉県南房総市御庄
373,南房総市,千葉県南房総市富浦町大津
374,安房郡鋸南町,千葉県安房郡鋸南町元名
375,安房郡鋸南町,千葉県安房郡鋸南町元名
376,安房郡鋸南町,千葉県安房郡鋸南町吉浜
377,安房郡鋸南町,千葉県安房郡鋸南町吉浜
378,安房郡鋸南町,千葉県安房郡鋸南町大六
379,安房郡鋸南町,千葉県安房郡鋸南町元名
380,安房郡鋸南町,千葉県安房郡鋸南町大帷子
381,安房郡鋸南町,千葉県安房郡鋸南町保田
382,安房郡鋸南町,千葉県安房郡鋸南町保田
383,安房郡鋸南町,千葉県安房郡鋸南町大帷子
384,安房郡鋸南町,千葉県安房郡鋸南町竜島
385,安房郡鋸南町,千葉県安房郡鋸南町竜島
386,安房郡鋸南町,千葉県安房郡鋸南町竜島
387,安房郡鋸南町,千葉県安房郡鋸南町勝山
388,安房郡鋸南町,千葉県安房郡鋸南町岩井袋
389,安房郡鋸南町,千葉県安房郡鋸南町下佐久間
390,安房郡鋸南町,千葉県安房郡鋸南町中佐久間
391,安房郡鋸南町,千葉県安房郡鋸南町中佐久間
392,南房総市,千葉県南房総市竹内
393,南房総市,千葉県南房総市竹内
394,南房総市,千葉県南房総市竹内
395,南房総市,千葉県南房総市合戸
396,安房郡鋸南町,千葉県安房郡鋸南町元名
397,安房郡鋸南町,千葉県安房郡鋸南町中佐久間
398,安房郡鋸南町,千葉県安房郡鋸南町下佐久間
399,安房郡鋸南町,千葉県安房郡鋸南町下佐久間
400,安房郡鋸南町,千葉県安房郡鋸南町吉浜
401,安房郡鋸南町,千葉県安房郡鋸南町元名
402,安房郡鋸南町,千葉県安房郡鋸南町元名
403,安房郡鋸南町,千葉県安房郡鋸南町吉浜
404,安房郡鋸南町,千葉県安房郡鋸南町勝山
405,安房郡鋸南町,千葉県安房郡鋸南町下佐久間
406,南房総市,千葉県南房総市検儀谷
407,南房総市,千葉県南房総市二部
408,南房総市,千葉県南房総市市部
409,安房郡鋸南町,千葉県安房郡鋸南町保田
410,安房郡鋸南町,千葉県安房郡鋸南町元名
411,安房郡鋸南町,千葉県安房郡鋸南町竜島
412,安房郡鋸南町,千葉県安房郡鋸南町岩井袋
413,富津市,千葉県富津市金谷
414,南房総市,千葉県南房総市竹内
415,南房総市,千葉県南房総市久枝
416,富津市,千葉県富津市金谷
417,南房総市,千葉県南房総市久枝
418,安房郡鋸南町,千葉県安房郡鋸南町大六
419,南房総市,千葉県南房総市検儀谷
420,安房郡鋸南町,千葉県安房郡鋸南町元名
421,南房総市,千葉県南房総市二部
422,南房総市,千葉県南房総市井野
423,安房郡鋸南町,千葉県安房郡鋸南町上佐久間
424,安房郡鋸南町,千葉県安房郡鋸南町上佐久間
425,安房郡鋸南町,千葉県安房郡鋸南町大崩
426,鴨川市,千葉県鴨川市金束
427,鴨川市,千葉県鴨川市金束
428,鴨川市,千葉県鴨川市古畑
429,鴨川市,千葉県鴨川市釜沼
430,南房総市,千葉県南房総市大井
431,鴨川市,千葉県鴨川市奈良林
432,鴨川市,千葉県鴨川市奈良林
433,鴨川市,千葉県鴨川市古畑
434,鴨川市,千葉県鴨川市金束
435,鴨川市,千葉県鴨川市金束
436,富津市,千葉県富津市山中
437,安房郡鋸南町,千葉県安房郡鋸南町市井原
438,安房郡鋸南町,千葉県安房郡鋸南町市井原
439,安房郡鋸南町,千葉県安房郡鋸南町小保田
440,安房郡鋸南町,千葉県安房郡鋸南町小保田
441,安房郡鋸南町,千葉県安房郡鋸南町小保田
442,鴨川市,千葉県鴨川市平塚
443,鴨川市,千葉県鴨川市平塚
444,鴨川市,千葉県鴨川市平塚
445,鴨川市,千葉県鴨川市釜沼
446,鴨川市,千葉県鴨川市釜沼
447,安房郡鋸南町,千葉県安房郡鋸南町奥山
448,安房郡鋸南町,千葉県安房郡鋸南町上佐久間
449,安房郡鋸南町,千葉県安房郡鋸南町上佐久間
450,安房郡鋸南町,千葉県安房郡鋸南町上佐久間
451,安房郡鋸南町,千葉県安房郡鋸南町奥山
452,南房総市,千葉県南房総市平久里中
453,南房総市,千葉県南房総市平久里中
454,南房総市,千葉県南房総市大井
455,南房総市,千葉県南房総市平久里中
456,南房総市,千葉県南房総市吉沢
457,安房郡鋸南町,千葉県安房郡鋸南町奥山
458,南房総市,千葉県南房総市平久里下
459,南房総市,千葉県南房総市平久里下
460,安房郡鋸南町,千葉県安房郡鋸南町中佐久間
461,南房総市,千葉県南房総市大井
462,南房総市,千葉県南房総市大井
463,南房総市,千葉県南房総市大井
464,南房総市,千葉県南房総市丸山平塚
465,南房総市,千葉県南房総市川上
466,安房郡鋸南町,千葉県安房郡鋸南町中佐久間
467,鴨川市,千葉県鴨川市釜沼
468,鴨川市,千葉県鴨川市釜沼
469,安房郡鋸南町,千葉県安房郡鋸南町横根
470,安房郡鋸南町,千葉県安房郡鋸南町横根
471,安房郡鋸南町,千葉県安房郡鋸南町上佐久間
472,安房郡鋸南町,千葉県安房郡鋸南町中佐久間
473,南房総市,千葉県南房総市宮谷
474,南房総市,千葉県南房総市平久里下
475,南房総市,千葉県南房総市平久里下
476,南房総市,千葉県南房総市平久里下
477,南房総市,千葉県南房総市平久里下
478,安房郡鋸南町,千葉県安房郡鋸南町横根
479,鴨川市,千葉県鴨川市金束
480,富津市,千葉県富津市萩生
481,富津市,千葉県富津市萩生
482,富津市,千葉県富津市萩生
483,富津市,千葉県富津市萩生
484,富津市,千葉県富津市萩生
485,富津市,千葉県富津市萩生
486,富津市,千葉県富津市萩生
487,富津市,千葉県富津市金谷
488,富津市,千葉県富津市萩生
489,富津市,千葉県富津市萩生
490,富津市,千葉県富津市萩生
491,富津市,千葉県富津市金谷
492,富津市,千葉県富津市萩生
493,富津市,千葉県富津市金谷
494,富津市,千葉県富津市萩生
495,富津市,千葉県富津市海良
496,富津市,千葉県富津市海良
497,富津市,千葉県富津市海良
498,富津市,千葉県富津市海良
499,富津市,千葉県富津市海良
500,富津市,千葉県富津市湊
501,富津市,千葉県富津市笹毛
502,富津市,千葉県富津市八幡
503,富津市,千葉県富津市八幡
504,富津市,千葉県富津市八幡
505,富津市,千葉県富津市海良
506,富津市,千葉県富津市湊
507,富津市,千葉県富津市笹毛
508,富津市,千葉県富津市数馬
509,富津市,千葉県富津市数馬
510,富津市,千葉県富津市数馬
511,富津市,千葉県富津市望井
512,富津市,千葉県富津市望井
513,富津市,千葉県富津市望井
514,富津市,千葉県富津市長崎
515,富津市,千葉県富津市上後
516,富津市,千葉県富津市数馬
517,富津市,千葉県富津市長崎
518,富津市,千葉県富津市大森
519,富津市,千葉県富津市六野
520,富津市,千葉県富津市押切
521,富津市,千葉県富津市関尻
522,富津市,千葉県富津市上後
523,富津市,千葉県富津市湊
524,富津市,千葉県富津市売津
525,富津市,千葉県富津市関
526,君津市,千葉県君津市西日笠
527,富津市,千葉県富津市御代原
528,富津市,千葉県富津市御代原
529,富津市,千葉県富津市御代原
530,富津市,千葉県富津市御代原
531,富津市,千葉県富津市御代原
532,君津市,千葉県君津市西粟倉
533,君津市,千葉県君津市鹿野山
534,君津市,千葉県君津市鹿野山
535,富津市,千葉県富津市大田和
536,富津市,千葉県富津市関
537,富津市,千葉県富津市豊岡
538,君津市,千葉県君津市植畑
539,富津市,千葉県富津市桜井総稱鬼泪山
540,富津市,千葉県富津市富津
541,富津市,千葉県富津市新井
542,富津市,千葉県富津市川名
543,富津市,千葉県富津市篠部
544,富津市,千葉県富津市川名
545,富津市,千葉県富津市川名
546,富津市,千葉県富津市新井
547,富津市,千葉県富津市富津
548,富津市,千葉県富津市富津
549,富津市,千葉県富津市富津
550,富津市,千葉県富津市富津
551,富津市,千葉県富津市新井
552,富津市,千葉県富津市新井
553,富津市,千葉県富津市新井
554,富津市,千葉県富津市新井
555,富津市,千葉県富津市西川
556,富津市,千葉県富津市千種新田
557,富津市,千葉県富津市千種新田
558,富津市,千葉県富津市千種新田
559,富津市,千葉県富津市篠部
560,富津市,千葉県富津市千種新田
561,富津市,千葉県富津市千種新田
562,富津市,千葉県富津市下飯野
563,富津市,千葉県富津市青木三丁目
564,富津市,千葉県富津市青木二丁目
565,富津市,千葉県富津市大堀三丁目
566,富津市,千葉県富津市大堀三丁目
567,富津市,千葉県富津市大堀三丁目
568,富津市,千葉県富津市大堀一丁目
569,富津市,千葉県富津市大堀一丁目
570,富津市,千葉県富津市大堀三丁目
571,富津市,千葉県富津市大堀一丁目
572,富津市,千葉県富津市大堀一丁目
573,富津市,千葉県富津市青木四丁目
574,富津市,千葉県富津市下飯野
575,富津市,千葉県富津市青木三丁目
576,富津市,千葉県富津市大堀三丁目
577,富津市,千葉県富津市青木二丁目
578,富津市,千葉県富津市青木一丁目
579,君津市,千葉県君津市人見一丁目
580,君津市,千葉県君津市人見一丁目
581,富津市,千葉県富津市千種新田
582,富津市,千葉県富津市岩瀬
583,富津市,千葉県富津市岩瀬
584,富津市,千葉県富津市岩瀬
585,富津市,千葉県富津市千種新田
586,富津市,千葉県富津市亀田
587,富津市,千葉県富津市小久保
588,富津市,千葉県富津市岩瀬
589,富津市,千葉県富津市千種新田
590,富津市,千葉県富津市小久保
591,富津市,千葉県富津市小久保
592,富津市,千葉県富津市小久保
593,富津市,千葉県富津市八幡
594,君津市,千葉県君津市人見三丁目
595,富津市,千葉県富津市新井
596,富津市,千葉県富津市新井
597,君津市,千葉県君津市中野二丁目
598,君津市,千葉県君津市久保二丁目
599,君津市,千葉県君津市久保一丁目
600,君津市,千葉県君津市大和田五丁目
601,君津市,千葉県君津市下湯江
602,君津市,千葉県君津市南久保三丁目
603,君津市,千葉県君津市南久保三丁目
604,君津市,千葉県君津市台一丁目
605,君津市,千葉県君津市高坂
606,君津市,千葉県君津市北久保一丁目
607,君津市,千葉県君津市中野一丁目
608,君津市,千葉県君津市中野三丁目
609,君津市,千葉県君津市宮下二丁目
610,君津市,千葉県君津市宮下二丁目
611,君津市,千葉県君津市宮下一丁目
612,君津市,千葉県君津市常代四丁目
613,君津市,千葉県君津市常代一丁目
614,君津市,千葉県君津市常代二丁目
615,君津市,千葉県君津市常代三丁目
616,君津市,千葉県君津市杉谷
617,君津市,千葉県君津市貞元
618,君津市,千葉県君津市外箕輪二丁目
619,君津市,千葉県君津市外箕輪
620,君津市,千葉県君津市法木作一丁目
621,君津市,千葉県君津市外箕輪三丁目
622,君津市,千葉県君津市杢師四丁目
623,君津市,千葉県君津市杢師二丁目
624,君津市,千葉県君津市内箕輪一丁目
625,君津市,千葉県君津市外箕輪三丁目
626,君津市,千葉県君津市南子安五丁目
627,君津市,千葉県君津市南子安四丁目
628,君津市,千葉県君津市南子安九丁目
629,君津市,千葉県君津市内蓑輪
630,君津市,千葉県君津市内蓑輪
631,君津市,千葉県君津市南子安二丁目
632,君津市,千葉県君津市北子安二丁目
633,君津市,千葉県君津市杢師一丁目
634,君津市,千葉県君津市貞元
635,君津市,千葉県君津市久保三丁目
636,君津市,千葉県君津市久保五丁目
637,君津市,千葉県君津市南子安一丁目
638,君津市,千葉県君津市陽光台三丁目
639,君津市,千葉県君津市久保
640,君津市,千葉県君津市南子安三丁目
641,君津市,千葉県君津市法木作
642,君津市,千葉県君津市東坂田一丁目
643,君津市,千葉県君津市東坂田一丁目
644,君津市,千葉県君津市久保二丁目
645,君津市,千葉県君津市杢師一丁目
646,君津市,千葉県君津市南子安七丁目
647,君津市,千葉県君津市北子安六丁目
648,君津市,千葉県君津市外箕輪三丁目
649,君津市,千葉県君津市法木作
650,君津市,千葉県君津市常代六丁目
651,君津市,千葉県君津市中野五丁目
652,君津市,千葉県君津市人見四丁目
653,君津市,千葉県君津市人見二丁目
654,君津市,千葉県君津市大和田四丁目
655,君津市,千葉県君津市久保一丁目
656,君津市,千葉県君津市中野三丁目
657,君津市,千葉県君津市中野三丁目
658,君津市,千葉県君津市常代
659,君津市,千葉県君津市八重原
660,君津市,千葉県君津市上
661,君津市,千葉県君津市中島
662,君津市,千葉県君津市泉
663,君津市,千葉県君津市六手
664,君津市,千葉県君津市六手
665,君津市,千葉県君津市法木作
666,君津市,千葉県君津市八重原
667,木更津市,千葉県木更津市八幡台五丁目
668,君津市,千葉県君津市塚原
669,君津市,千葉県君津市中島
670,君津市,千葉県君津市糠田
671,君津市,千葉県君津市糠田
672,木更津市,千葉県木更津市かずさ鎌足二丁目
673,木更津市,千葉県木更津市かずさ鎌足二丁目
674,木更津市,千葉県木更津市かずさ鎌足二丁目
675,君津市,千葉県君津市小糸大谷
676,君津市,千葉県君津市かずさ小糸
677,君津市,千葉県君津市中島
678,君津市,千葉県君津市根本
679,君津市,千葉県君津市八重原
680,富津市,千葉県富津市宝竜寺
681,富津市,千葉県富津市宝竜寺
682,富津市,千葉県富津市佐貫
683,富津市,千葉県富津市花香谷
684,富津市,千葉県富津市花香谷
685,富津市,千葉県富津市亀田
686,富津市,千葉県富津市亀田
687,君津市,千葉県君津市作木
688,君津市,千葉県君津市鹿野山
689,君津市,千葉県君津市鹿野山
690,君津市,千葉県君津市西粟倉
691,君津市,千葉県君津市清和市場
692,君津市,千葉県君津市市宿
693,君津市,千葉県君津市市宿
694,君津市,千葉県君津市鎌滝
695,君津市,千葉県君津市鎌滝
696,君津市,千葉県君津市福岡
