id,gml_id,name,latitude,longitude,created_at,updated_at,postal_code,prefecture,city,formatted_address,keyword
14825,ED01_4777,コトブキ村山工場入口,35.74339996,139.37526493,2026-05-06 18:01:33 UTC,2026-05-06 18:01:33 UTC,,東京都,,,
14826,ED01_4778,三ツ藤住宅,35.75226609,139.37868951,2026-05-06 18:01:33 UTC,2026-05-06 18:01:33 UTC,,東京都,,,
14827,ED01_4779,新海道,35.74199952,139.39298257,2026-05-06 18:01:33 UTC,2026-05-06 18:01:33 UTC,,東京都,,,
14828,ED01_4780,村山医療センター入口,35.74587761,139.39138465,2026-05-06 18:01:33 UTC,2026-05-06 18:01:33 UTC,,東京都,,,
14829,ED01_4781,日産住宅,35.73341323,139.3972242,2026-05-06 18:01:33 UTC,2026-05-06 18:01:33 UTC,,東京都,,,
14830,ED01_4782,東京小児療育病院南,35.74245061,139.39898396,2026-05-06 18:01:33 UTC,2026-05-06 18:01:33 UTC,,東京都,,,
14831,ED01_4783,西東京街道口,35.74183003,139.40273062,2026-05-06 18:01:33 UTC,2026-05-06 18:01:33 UTC,,東京都,,,
14832,ED01_4784,泉市民体育館,35.71892517,139.41934839,2026-05-06 18:01:33 UTC,2026-05-06 18:01:33 UTC,,東京都,,,
14833,ED01_4785,砂川六番,35.72317584,139.41419755,2026-05-06 18:01:33 UTC,2026-05-06 18:01:33 UTC,,東京都,,,
14834,ED01_4786,こぶし会館,35.72601904,139.41786234,2026-05-06 18:01:33 UTC,2026-05-06 18:01:33 UTC,,東京都,,,
14835,ED01_4787,丸山台,35.7352364,139.41708787,2026-05-06 18:01:33 UTC,2026-05-06 18:01:33 UTC,,東京都,,,
14836,ED01_4788,桜街道,35.7373289,139.41670764,2026-05-06 18:01:33 UTC,2026-05-06 18:01:33 UTC,,東京都,,,
14837,ED01_4789,末広公園入口,35.73663747,139.42669646,2026-05-06 18:01:33 UTC,2026-05-06 18:01:33 UTC,,東京都,,,
14838,ED01_4790,上水営業所,35.72777161,139.41789656,2026-05-06 18:01:33 UTC,2026-05-06 18:01:33 UTC,,東京都,,,
14839,ED01_4791,学園,35.74614693,139.40641986,2026-05-06 18:01:33 UTC,2026-05-06 18:01:33 UTC,,東京都,,,
14840,ED01_4792,立川八小前,35.72038074,139.42281059,2026-05-06 18:01:33 UTC,2026-05-06 18:01:33 UTC,,東京都,,,
14841,ED01_4793,泉町,35.71932386,139.40680068,2026-05-06 18:01:33 UTC,2026-05-06 18:01:33 UTC,,東京都,,,
14842,ED01_4794,残堀南,35.74632326,139.37425511,2026-05-06 18:01:33 UTC,2026-05-06 18:01:33 UTC,,東京都,,,
14843,ED01_4795,東大和市役所入口,35.74444815,139.42928757,2026-05-06 18:01:33 UTC,2026-05-06 18:01:33 UTC,,東京都,,,
14844,ED01_4796,立川消防署前,35.71478393,139.40674929,2026-05-06 18:01:33 UTC,2026-05-06 18:01:33 UTC,,東京都,,,
14845,ED01_4797,大山小,35.72021514,139.39233147,2026-05-06 18:01:33 UTC,2026-05-06 18:01:33 UTC,,東京都,,,
14846,ED01_4798,武蔵砂川駅,35.72914511,139.39227611,2026-05-06 18:01:33 UTC,2026-05-06 18:01:33 UTC,,東京都,,,
14847,ED01_4799,神明橋北,35.75285124,139.40530001,2026-05-06 18:01:33 UTC,2026-05-06 18:01:33 UTC,,東京都,,,
14848,ED01_4800,大山団地折返場,35.71950221,139.38944881,2026-05-06 18:01:33 UTC,2026-05-06 18:01:33 UTC,,東京都,,,
14849,ED01_4801,大山団地西,35.72059924,139.38968845,2026-05-06 18:01:33 UTC,2026-05-06 18:01:33 UTC,,東京都,,,
14850,ED01_4802,砂川三番,35.72382471,139.40149424,2026-05-06 18:01:33 UTC,2026-05-06 18:01:33 UTC,,東京都,,,
14851,ED01_4803,大南二,35.73861517,139.39941786,2026-05-06 18:01:33 UTC,2026-05-06 18:01:33 UTC,,東京都,,,
14852,ED01_4804,大南三,35.73719143,139.40004167,2026-05-06 18:01:33 UTC,2026-05-06 18:01:33 UTC,,東京都,,,
14853,ED01_4805,公園西,35.73668418,139.40404035,2026-05-06 18:01:33 UTC,2026-05-06 18:01:33 UTC,,東京都,,,
14854,ED01_4806,団地中央,35.7405655,139.40836882,2026-05-06 18:01:33 UTC,2026-05-06 18:01:33 UTC,,東京都,,,
14855,ED01_4807,奈良橋六,35.74709861,139.42339691,2026-05-06 18:01:33 UTC,2026-05-06 18:01:33 UTC,,東京都,,,
14856,ED01_4808,東大和グリーンタウン,35.73833586,139.4253649,2026-05-06 18:01:33 UTC,2026-05-06 18:01:33 UTC,,東京都,,,
14857,ED01_4809,桜街道駅,35.73948164,139.41629671,2026-05-06 18:01:33 UTC,2026-05-06 18:01:33 UTC,,東京都,,,
14858,ED01_4810,玉川上水駅入口,35.73307406,139.41744492,2026-05-06 18:01:33 UTC,2026-05-06 18:01:33 UTC,,東京都,,,
14859,ED01_4811,東大和高,35.74518962,139.42383785,2026-05-06 18:01:33 UTC,2026-05-06 18:01:33 UTC,,東京都,,,
14860,ED01_4812,柏町一,35.72075474,139.41553849,2026-05-06 18:01:33 UTC,2026-05-06 18:01:33 UTC,,東京都,,,
14861,ED01_4813,泉町住宅モノレール本社,35.71414191,139.410089,2026-05-06 18:01:33 UTC,2026-05-06 18:01:33 UTC,,東京都,,,
14862,ED01_4814,村山医療センター,35.7463581,139.39886127,2026-05-06 18:01:33 UTC,2026-05-06 18:01:33 UTC,,東京都,,,
14863,ED01_4815,奈良橋市民センター,35.75267406,139.42515423,2026-05-06 18:01:33 UTC,2026-05-06 18:01:33 UTC,,東京都,,,
14864,ED01_4816,東大和中央,35.74242721,139.42944986,2026-05-06 18:01:33 UTC,2026-05-06 18:01:33 UTC,,東京都,,,
14865,ED01_4817,市役所,35.74431944,139.42636185,2026-05-06 18:01:33 UTC,2026-05-06 18:01:33 UTC,,東京都,,,
14866,ED01_4818,都立東大和高南,35.74322259,139.42425311,2026-05-06 18:01:33 UTC,2026-05-06 18:01:33 UTC,,東京都,,,
14867,ED01_4819,みのり福祉園北,35.74249435,139.42305539,2026-05-06 18:01:33 UTC,2026-05-06 18:01:33 UTC,,東京都,,,
14868,ED01_4820,東大和四中南,35.74256781,139.41861687,2026-05-06 18:01:33 UTC,2026-05-06 18:01:33 UTC,,東京都,,,
14869,ED01_4821,上北台団地東,35.74259452,139.4157845,2026-05-06 18:01:33 UTC,2026-05-06 18:01:33 UTC,,東京都,,,
14870,ED01_4822,中北台,35.74440022,139.41573144,2026-05-06 18:01:33 UTC,2026-05-06 18:01:33 UTC,,東京都,,,
14871,ED01_4823,ハミングホール,35.73906322,139.43454296,2026-05-06 18:01:33 UTC,2026-05-06 18:01:33 UTC,,東京都,,,
14872,ED01_4824,市民総合センター前,35.74645223,139.40291568,2026-05-06 18:01:33 UTC,2026-05-06 18:01:33 UTC,,東京都,,,
14873,ED01_4825,エステート立川東,35.73267554,139.37919095,2026-05-06 18:01:33 UTC,2026-05-06 18:01:33 UTC,,東京都,,,
14874,ED01_4826,モノレール車庫前,35.71783035,139.40962544,2026-05-06 18:01:33 UTC,2026-05-06 18:01:33 UTC,,東京都,,,
14875,ED01_4827,窪方通り,35.72269795,139.40169397,2026-05-06 18:01:33 UTC,2026-05-06 18:01:33 UTC,,東京都,,,
14876,ED01_4828,幸町三中,35.72067583,139.43037959,2026-05-06 18:01:33 UTC,2026-05-06 18:01:33 UTC,,東京都,,,
14877,ED01_4829,幸町二,35.72083316,139.42568118,2026-05-06 18:01:33 UTC,2026-05-06 18:01:33 UTC,,東京都,,,
14878,ED01_4830,幸町一,35.72065239,139.42094322,2026-05-06 18:01:33 UTC,2026-05-06 18:01:33 UTC,,東京都,,,
14879,ED01_4831,九番組公会堂前,35.72281629,139.42993079,2026-05-06 18:01:33 UTC,2026-05-06 18:01:33 UTC,,東京都,,,
14880,ED01_4832,古民家園東,35.72401219,139.4276646,2026-05-06 18:01:33 UTC,2026-05-06 18:01:33 UTC,,東京都,,,
14881,ED01_4833,幸福祉会館,35.72530873,139.42326168,2026-05-06 18:01:33 UTC,2026-05-06 18:01:33 UTC,,東京都,,,
14882,ED01_4834,幸小南,35.72606242,139.42070164,2026-05-06 18:01:33 UTC,2026-05-06 18:01:33 UTC,,東京都,,,
14883,ED01_4835,日大二高グランド前,35.72664375,139.41115197,2026-05-06 18:01:33 UTC,2026-05-06 18:01:33 UTC,,東京都,,,
14884,ED01_4836,砂川三番北,35.72548051,139.39981021,2026-05-06 18:01:33 UTC,2026-05-06 18:01:33 UTC,,東京都,,,
14885,ED01_4837,砂川町五,35.72563915,139.40491847,2026-05-06 18:01:33 UTC,2026-05-06 18:01:33 UTC,,東京都,,,
14886,ED01_4838,柏町団地南,35.72650572,139.41631018,2026-05-06 18:01:33 UTC,2026-05-06 18:01:33 UTC,,東京都,,,
14887,ED01_4839,シルバー人材センター前,35.74419311,139.39745534,2026-05-06 18:01:33 UTC,2026-05-06 18:01:33 UTC,,東京都,,,
14888,ED01_4840,八小入口,35.75048354,139.37701663,2026-05-06 18:01:33 UTC,2026-05-06 18:01:33 UTC,,東京都,,,
14889,ED01_4841,見晴橋,35.74841889,139.37787505,2026-05-06 18:01:33 UTC,2026-05-06 18:01:33 UTC,,東京都,,,
14890,ED01_4842,三ツ藤橋,35.74737707,139.37945617,2026-05-06 18:01:33 UTC,2026-05-06 18:01:33 UTC,,東京都,,,
14891,ED01_4843,三ツ藤住宅東,35.75064396,139.38296755,2026-05-06 18:01:33 UTC,2026-05-06 18:01:33 UTC,,東京都,,,
14892,ED01_4844,武蔵村山病院,35.74293357,139.3886457,2026-05-06 18:01:33 UTC,2026-05-06 18:01:33 UTC,,東京都,,,
14893,ED01_4845,武蔵村山病院入口,35.74509766,139.38686907,2026-05-06 18:01:33 UTC,2026-05-06 18:01:33 UTC,,東京都,,,
14894,ED01_4846,団地南,35.74143237,139.40467624,2026-05-06 18:01:33 UTC,2026-05-06 18:01:33 UTC,,東京都,,,
14895,ED01_4847,大南,35.73554158,139.39602196,2026-05-06 18:01:33 UTC,2026-05-06 18:01:33 UTC,,東京都,,,
14896,ED01_4848,砂川町四,35.72615004,139.40094232,2026-05-06 18:01:33 UTC,2026-05-06 18:01:33 UTC,,東京都,,,
14897,ED01_4849,市民体育館,35.73532777,139.42058838,2026-05-06 18:01:33 UTC,2026-05-06 18:01:33 UTC,,東京都,,,
14898,ED01_4850,一番町四,35.73047196,139.38264361,2026-05-06 18:01:33 UTC,2026-05-06 18:01:33 UTC,,東京都,,,
14899,ED01_4851,給食センター前,35.73167078,139.38141655,2026-05-06 18:01:33 UTC,2026-05-06 18:01:33 UTC,,東京都,,,
14900,ED01_4852,西砂児童館,35.7325498,139.37723514,2026-05-06 18:01:33 UTC,2026-05-06 18:01:33 UTC,,東京都,,,
14901,ED01_4853,一番福祉会館,35.73382908,139.3731632,2026-05-06 18:01:33 UTC,2026-05-06 18:01:33 UTC,,東京都,,,
14902,ED01_4854,立飛東門,35.71749073,139.41970856,2026-05-06 18:01:33 UTC,2026-05-06 18:01:33 UTC,,東京都,,,
14903,ED01_4855,東昭和郷,35.71272434,139.38180814,2026-05-06 18:01:33 UTC,2026-05-06 18:01:33 UTC,,東京都,,,
14904,ED01_4856,上水橋,35.72717987,139.38553232,2026-05-06 18:01:33 UTC,2026-05-06 18:01:33 UTC,,東京都,,,
14905,ED01_4857,大山団地東,35.72022686,139.39476371,2026-05-06 18:01:33 UTC,2026-05-06 18:01:33 UTC,,東京都,,,
14906,ED01_4858,昭和記念公園砂川口,35.72064079,139.39853126,2026-05-06 18:01:33 UTC,2026-05-06 18:01:33 UTC,,東京都,,,
14907,ED01_4859,支所入口,35.72055428,139.40437333,2026-05-06 18:01:33 UTC,2026-05-06 18:01:33 UTC,,東京都,,,
14908,ED01_4860,中央南北道北,35.72213145,139.4067491,2026-05-06 18:01:33 UTC,2026-05-06 18:01:33 UTC,,東京都,,,
14909,ED01_4861,団地西,35.74815821,139.4071308,2026-05-06 18:01:33 UTC,2026-05-06 18:01:33 UTC,,東京都,,,
14910,ED01_4862,砂川五番,35.72330859,139.40917109,2026-05-06 18:01:33 UTC,2026-05-06 18:01:33 UTC,,東京都,,,
14911,ED01_4863,柏町二,35.72103601,139.41168834,2026-05-06 18:01:33 UTC,2026-05-06 18:01:33 UTC,,東京都,,,
14912,ED01_4864,砂川七番駅,35.72396002,139.41792081,2026-05-06 18:01:33 UTC,2026-05-06 18:01:33 UTC,,東京都,,,
14913,ED01_4865,東大和八小北,35.74253477,139.42120012,2026-05-06 18:01:33 UTC,2026-05-06 18:01:33 UTC,,東京都,,,
14914,ED01_4866,立川サンシャインパーク前,35.71220104,139.4219747,2026-05-06 18:01:33 UTC,2026-05-06 18:01:33 UTC,,東京都,,,
14915,ED01_4867,いちょう通り,35.74121428,139.42469074,2026-05-06 18:01:33 UTC,2026-05-06 18:01:33 UTC,,東京都,,,
14916,ED01_4868,大和操車所,35.750608,139.42649824,2026-05-06 18:01:33 UTC,2026-05-06 18:01:33 UTC,,東京都,,,
14917,ED01_4869,庚申塚,35.74664221,139.42782666,2026-05-06 18:01:33 UTC,2026-05-06 18:01:33 UTC,,東京都,,,
14918,ED01_4870,幸町団地,35.72613383,139.42867677,2026-05-06 18:01:33 UTC,2026-05-06 18:01:33 UTC,,東京都,,,
14919,ED01_4871,松中団地操車場,35.73281954,139.37452731,2026-05-06 18:01:33 UTC,2026-05-06 18:01:33 UTC,,東京都,,,
14920,ED01_4872,旭ヶ丘,35.71740816,139.46789472,2026-05-06 18:01:33 UTC,2026-05-06 18:01:33 UTC,,東京都,,,
14921,ED01_4873,高木町,35.7129689,139.43991959,2026-05-06 18:01:33 UTC,2026-05-06 18:01:33 UTC,,東京都,,,
14922,ED01_4874,団地南,35.7127745,139.43772113,2026-05-06 18:01:33 UTC,2026-05-06 18:01:33 UTC,,東京都,,,
14923,ED01_4875,変電所前,35.71374748,139.44358086,2026-05-06 18:01:33 UTC,2026-05-06 18:01:33 UTC,,東京都,,,
14924,ED01_4876,並木町,35.71701775,139.44998824,2026-05-06 18:01:33 UTC,2026-05-06 18:01:33 UTC,,東京都,,,
14925,ED01_4877,万福寺,35.71158129,139.45287477,2026-05-06 18:01:33 UTC,2026-05-06 18:01:33 UTC,,東京都,,,
14926,ED01_4878,国分寺六小,35.7127382,139.45503248,2026-05-06 18:01:33 UTC,2026-05-06 18:01:33 UTC,,東京都,,,
14927,ED01_4879,戸倉一,35.71495524,139.45957934,2026-05-06 18:01:33 UTC,2026-05-06 18:01:33 UTC,,東京都,,,
14928,ED01_4880,西武線踏切,35.71694753,139.4609648,2026-05-06 18:01:33 UTC,2026-05-06 18:01:33 UTC,,東京都,,,
14929,ED01_4881,二ツ塚,35.71725102,139.46512655,2026-05-06 18:01:33 UTC,2026-05-06 18:01:33 UTC,,東京都,,,
14930,ED01_4882,二ツ塚,35.71606229,139.46367691,2026-05-06 18:01:33 UTC,2026-05-06 18:01:33 UTC,,東京都,,,
14931,ED01_4883,けやき台団地,35.71710648,139.43479035,2026-05-06 18:01:33 UTC,2026-05-06 18:01:33 UTC,,東京都,,,
14932,ED01_4884,西町四,35.71491083,139.43660979,2026-05-06 18:01:33 UTC,2026-05-06 18:01:33 UTC,,東京都,,,
14933,ED01_4885,砂川十番,35.71976274,139.43890431,2026-05-06 18:01:33 UTC,2026-05-06 18:01:33 UTC,,東京都,,,
14934,ED01_4886,北町二,35.71910954,139.45547646,2026-05-06 18:01:33 UTC,2026-05-06 18:01:33 UTC,,東京都,,,
14935,ED01_4887,北町公園,35.71965023,139.4517373,2026-05-06 18:01:33 UTC,2026-05-06 18:01:33 UTC,,東京都,,,
14936,ED01_4888,旭ヶ丘住宅,35.72048164,139.46483966,2026-05-06 18:01:33 UTC,2026-05-06 18:01:33 UTC,,東京都,,,
14937,ED01_4889,東大和六小北,35.74597665,139.44326574,2026-05-06 18:01:33 UTC,2026-05-06 18:01:33 UTC,,東京都,,,
14938,ED01_4890,東大和市駅,35.73425998,139.43491483,2026-05-06 18:01:33 UTC,2026-05-06 18:01:33 UTC,,東京都,,,
14939,ED01_4891,若葉町二,35.71924893,139.43758481,2026-05-06 18:01:33 UTC,2026-05-06 18:01:33 UTC,,東京都,,,
14940,ED01_4892,久米川団地入口,35.74854157,139.46667516,2026-05-06 18:01:33 UTC,2026-05-06 18:01:33 UTC,,東京都,,,
14941,ED01_4893,向原四,35.73766819,139.44353659,2026-05-06 18:01:33 UTC,2026-05-06 18:01:33 UTC,,東京都,,,
14942,ED01_4894,桜堤,35.71538735,139.47976567,2026-05-06 18:01:33 UTC,2026-05-06 18:01:33 UTC,,東京都,,,
14943,ED01_4895,本多三北,35.71213962,139.48135217,2026-05-06 18:01:33 UTC,2026-05-06 18:01:33 UTC,,東京都,,,
14944,ED01_4896,ほんだ保育園東,35.71176593,139.48070062,2026-05-06 18:01:33 UTC,2026-05-06 18:01:33 UTC,,東京都,,,
14945,ED01_4897,久米川駅,35.74978984,139.47156205,2026-05-06 18:01:33 UTC,2026-05-06 18:01:33 UTC,,東京都,,,
14946,ED01_4898,小平七小入口,35.73694848,139.49615088,2026-05-06 18:01:33 UTC,2026-05-06 18:01:33 UTC,,東京都,,,
14947,ED01_4899,若葉町団地,35.72270023,139.44275553,2026-05-06 18:01:33 UTC,2026-05-06 18:01:33 UTC,,東京都,,,
14948,ED01_4900,白梅学園前,35.72394534,139.45136719,2026-05-06 18:01:33 UTC,2026-05-06 18:01:33 UTC,,東京都,,,
14949,ED01_4901,創価学園前,35.72436979,139.45453784,2026-05-06 18:01:33 UTC,2026-05-06 18:01:33 UTC,,東京都,,,
14950,ED01_4902,鷹の台,35.72525448,139.45944703,2026-05-06 18:01:33 UTC,2026-05-06 18:01:33 UTC,,東京都,,,
14951,ED01_4903,武蔵野美術大,35.72695191,139.44942298,2026-05-06 18:01:33 UTC,2026-05-06 18:01:33 UTC,,東京都,,,
14952,ED01_4904,津田町,35.72574582,139.46329683,2026-05-06 18:01:33 UTC,2026-05-06 18:01:33 UTC,,東京都,,,
14953,ED01_4905,中島町,35.72902045,139.434263,2026-05-06 18:01:33 UTC,2026-05-06 18:01:33 UTC,,東京都,,,
14954,ED01_4906,東小川橋,35.72870326,139.43717077,2026-05-06 18:01:33 UTC,2026-05-06 18:01:33 UTC,,東京都,,,
14955,ED01_4907,小平営業所,35.72988825,139.44004298,2026-05-06 18:01:33 UTC,2026-05-06 18:01:33 UTC,,東京都,,,
14956,ED01_4908,都立薬用植物園前,35.73205282,139.43526935,2026-05-06 18:01:33 UTC,2026-05-06 18:01:33 UTC,,東京都,,,
14957,ED01_4909,公会堂前,35.73082511,139.44410102,2026-05-06 18:01:33 UTC,2026-05-06 18:01:33 UTC,,東京都,,,
14958,ED01_4910,小川寺前,35.73107489,139.45323893,2026-05-06 18:01:33 UTC,2026-05-06 18:01:33 UTC,,東京都,,,
14959,ED01_4911,小川三又路,35.7314341,139.44679733,2026-05-06 18:01:33 UTC,2026-05-06 18:01:33 UTC,,東京都,,,
14960,ED01_4912,中宿,35.7306524,139.45827168,2026-05-06 18:01:33 UTC,2026-05-06 18:01:33 UTC,,東京都,,,
14961,ED01_4913,新東京自動車教習所,35.7306524,139.45827168,2026-05-06 18:01:33 UTC,2026-05-06 18:01:33 UTC,,東京都,,,
14962,ED01_4914,小川町一,35.73040028,139.46185746,2026-05-06 18:01:33 UTC,2026-05-06 18:01:33 UTC,,東京都,,,
14963,ED01_4915,小平一小前,35.73026336,139.46316021,2026-05-06 18:01:33 UTC,2026-05-06 18:01:33 UTC,,東京都,,,
14964,ED01_4916,向原六,35.73542263,139.43806988,2026-05-06 18:01:33 UTC,2026-05-06 18:01:33 UTC,,東京都,,,
14965,ED01_4917,梅の原住宅,35.73658872,139.44093478,2026-05-06 18:01:33 UTC,2026-05-06 18:01:33 UTC,,東京都,,,
14966,ED01_4918,団地南,35.74240904,139.44748417,2026-05-06 18:01:33 UTC,2026-05-06 18:01:33 UTC,,東京都,,,
14967,ED01_4919,新堀,35.7382239,139.44472261,2026-05-06 18:01:33 UTC,2026-05-06 18:01:33 UTC,,東京都,,,
14968,ED01_4920,団地北,35.74423014,139.44683278,2026-05-06 18:01:33 UTC,2026-05-06 18:01:33 UTC,,東京都,,,
14969,ED01_4921,東京街道団地,35.74527345,139.44879477,2026-05-06 18:01:33 UTC,2026-05-06 18:01:33 UTC,,東京都,,,
14970,ED01_4922,万寿園,35.74485208,139.45382488,2026-05-06 18:01:33 UTC,2026-05-06 18:01:33 UTC,,東京都,,,
14971,ED01_4923,徳島診療所前,35.7448828,139.45949166,2026-05-06 18:01:33 UTC,2026-05-06 18:01:33 UTC,,東京都,,,
14972,ED01_4924,西武中央病院前,35.74440802,139.46365434,2026-05-06 18:01:33 UTC,2026-05-06 18:01:33 UTC,,東京都,,,
14973,ED01_4925,東恋ヶ窪駅,35.71239232,139.46770849,2026-05-06 18:01:33 UTC,2026-05-06 18:01:33 UTC,,東京都,,,
14974,ED01_4926,ルネサス武蔵,35.71286369,139.47914194,2026-05-06 18:01:33 UTC,2026-05-06 18:01:33 UTC,,東京都,,,
14975,ED01_4927,文化女子大,35.71244086,139.48746522,2026-05-06 18:01:33 UTC,2026-05-06 18:01:33 UTC,,東京都,,,
14976,ED01_4928,上水本町,35.71767967,139.47218162,2026-05-06 18:01:33 UTC,2026-05-06 18:01:33 UTC,,東京都,,,
14977,ED01_4929,桜橋,35.7167712,139.47866453,2026-05-06 18:01:33 UTC,2026-05-06 18:01:33 UTC,,東京都,,,
14978,ED01_4930,警察学校,35.71657966,139.48703077,2026-05-06 18:01:33 UTC,2026-05-06 18:01:33 UTC,,東京都,,,
14979,ED01_4931,小平団地,35.71886584,139.48813667,2026-05-06 18:01:33 UTC,2026-05-06 18:01:33 UTC,,東京都,,,
14980,ED01_4932,小平団地中央,35.71791964,139.49131109,2026-05-06 18:01:33 UTC,2026-05-06 18:01:33 UTC,,東京都,,,
14981,ED01_4933,松ヶ丘住宅入口,35.72271433,139.47245717,2026-05-06 18:01:33 UTC,2026-05-06 18:01:33 UTC,,東京都,,,
14982,ED01_4934,西町,35.72296232,139.47843591,2026-05-06 18:01:33 UTC,2026-05-06 18:01:33 UTC,,東京都,,,
14983,ED01_4935,鈴木町一,35.72105861,139.49297586,2026-05-06 18:01:33 UTC,2026-05-06 18:01:33 UTC,,東京都,,,
14984,ED01_4936,団地東,35.72127393,139.49128308,2026-05-06 18:01:33 UTC,2026-05-06 18:01:33 UTC,,東京都,,,
14985,ED01_4937,東門,35.71961618,139.49152193,2026-05-06 18:01:33 UTC,2026-05-06 18:01:33 UTC,,東京都,,,
14986,ED01_4938,五間通り,35.72341864,139.49077251,2026-05-06 18:01:33 UTC,2026-05-06 18:01:33 UTC,,東京都,,,
14987,ED01_4939,官舎前,35.72228217,139.49438986,2026-05-06 18:01:33 UTC,2026-05-06 18:01:33 UTC,,東京都,,,
14988,ED01_4940,鷹の街道外,35.72586574,139.46530219,2026-05-06 18:01:33 UTC,2026-05-06 18:01:33 UTC,,東京都,,,
14989,ED01_4941,山王住宅,35.72638467,139.47042619,2026-05-06 18:01:33 UTC,2026-05-06 18:01:33 UTC,,東京都,,,
14990,ED01_4942,学園西町,35.72449527,139.47891403,2026-05-06 18:01:33 UTC,2026-05-06 18:01:33 UTC,,東京都,,,
14991,ED01_4943,警察学校裏,35.72328416,139.48695883,2026-05-06 18:01:33 UTC,2026-05-06 18:01:33 UTC,,東京都,,,
14992,ED01_4944,学園東町三,35.72540047,139.48774796,2026-05-06 18:01:33 UTC,2026-05-06 18:01:33 UTC,,東京都,,,
14993,ED01_4945,あかしあ通,35.72861632,139.48759453,2026-05-06 18:01:33 UTC,2026-05-06 18:01:33 UTC,,東京都,,,
14994,ED01_4946,学園東町,35.72567841,139.49150678,2026-05-06 18:01:33 UTC,2026-05-06 18:01:33 UTC,,東京都,,,
14995,ED01_4947,小平消防署前,35.73053405,139.4798431,2026-05-06 18:01:33 UTC,2026-05-06 18:01:33 UTC,,東京都,,,
14996,ED01_4948,仲町公民館,35.73017357,139.48506846,2026-05-06 18:01:33 UTC,2026-05-06 18:01:33 UTC,,東京都,,,
14997,ED01_4949,仲町,35.73240154,139.48781785,2026-05-06 18:01:33 UTC,2026-05-06 18:01:33 UTC,,東京都,,,
14998,ED01_4950,熊の宮,35.73074278,139.49176645,2026-05-06 18:01:33 UTC,2026-05-06 18:01:33 UTC,,東京都,,,
14999,ED01_4951,小川町二,35.73012032,139.4675918,2026-05-06 18:01:33 UTC,2026-05-06 18:01:33 UTC,,東京都,,,
15000,ED01_4952,久米川通り,35.74947787,139.46974863,2026-05-06 18:01:33 UTC,2026-05-06 18:01:33 UTC,,東京都,,,
15001,ED01_4953,栄町一,35.75110022,139.47484923,2026-05-06 18:01:33 UTC,2026-05-06 18:01:33 UTC,,東京都,,,
15002,ED01_4954,恩多,35.75208945,139.47827601,2026-05-06 18:01:33 UTC,2026-05-06 18:01:33 UTC,,東京都,,,
15003,ED01_4955,柳窪一,35.74969334,139.49618305,2026-05-06 18:01:33 UTC,2026-05-06 18:01:33 UTC,,東京都,,,
15004,ED01_4956,津田町三,35.72396985,139.47086451,2026-05-06 18:01:33 UTC,2026-05-06 18:01:33 UTC,,東京都,,,
15005,ED01_4957,若葉小,35.72287145,139.43574506,2026-05-06 18:01:33 UTC,2026-05-06 18:01:33 UTC,,東京都,,,
15006,ED01_4958,若葉町三,35.72324864,139.43754696,2026-05-06 18:01:33 UTC,2026-05-06 18:01:33 UTC,,東京都,,,
15007,ED01_4959,緑ヶ丘ハイツ,35.71802427,139.4447849,2026-05-06 18:01:33 UTC,2026-05-06 18:01:33 UTC,,東京都,,,
15008,ED01_4960,大和第三小,35.73920361,139.44668599,2026-05-06 18:01:33 UTC,2026-05-06 18:01:33 UTC,,東京都,,,
15009,ED01_4961,並木町一,35.71377405,139.45686946,2026-05-06 18:01:33 UTC,2026-05-06 18:01:33 UTC,,東京都,,,
15010,ED01_4962,東戸倉一,35.71496682,139.4661198,2026-05-06 18:01:33 UTC,2026-05-06 18:01:33 UTC,,東京都,,,
15011,ED01_4963,国分寺第一中,35.71176471,139.46612587,2026-05-06 18:01:33 UTC,2026-05-06 18:01:33 UTC,,東京都,,,
15012,ED01_4964,喜平橋,35.71460695,139.48785903,2026-05-06 18:01:33 UTC,2026-05-06 18:01:33 UTC,,東京都,,,
15013,ED01_4965,天神町一,35.73076128,139.49569575,2026-05-06 18:01:33 UTC,2026-05-06 18:01:33 UTC,,東京都,,,
15014,ED01_4966,小平第二小前,35.72767012,139.49162302,2026-05-06 18:01:33 UTC,2026-05-06 18:01:33 UTC,,東京都,,,
15015,ED01_4967,朝鮮大学校,35.72370183,139.44923429,2026-05-06 18:01:33 UTC,2026-05-06 18:01:33 UTC,,東京都,,,
15016,ED01_4968,津田塾大,35.72177082,139.46492105,2026-05-06 18:01:33 UTC,2026-05-06 18:01:33 UTC,,東京都,,,
15017,ED01_4969,東町,35.72316815,139.48373357,2026-05-06 18:01:33 UTC,2026-05-06 18:01:33 UTC,,東京都,,,
15018,ED01_4970,回田町,35.71702016,139.49069819,2026-05-06 18:01:33 UTC,2026-05-06 18:01:33 UTC,,東京都,,,
15019,ED01_4971,小平中央公民館,35.72710627,139.47638848,2026-05-06 18:01:33 UTC,2026-05-06 18:01:33 UTC,,東京都,,,
15020,ED01_4972,小平商工会館,35.7268241,139.47446057,2026-05-06 18:01:33 UTC,2026-05-06 18:01:33 UTC,,東京都,,,
15021,ED01_4973,新小平駅,35.73023653,139.47131362,2026-05-06 18:01:33 UTC,2026-05-06 18:01:33 UTC,,東京都,,,
