"都道府県コード","都道府県名","市区町村コード","市区町村名","大字町丁目コード","大字町丁目名","緯度","経度","原典資料コード","大字・字・丁目区分コード"
"16","富山県","16201","富山市","162010383001 ","つばめ野一丁目","36.751656","137.189346","0","3"
"16","富山県","16201","富山市","162010383002 ","つばめ野二丁目","36.753789","137.189756","0","3"
"16","富山県","16201","富山市","162010383003 ","つばめ野三丁目","36.753198","137.192427","0","3"
"16","富山県","16201","富山市","162010544000 ","ひよどり南台","36.691940","137.190572","0","1"
"16","富山県","16201","富山市","162010017001 ","愛宕町一丁目","36.699121","137.206516","0","3"
"16","富山県","16201","富山市","162010017002 ","愛宕町二丁目","36.698199","137.206228","0","3"
"16","富山県","16201","富山市","162010011000 ","悪王寺","36.632593","137.217506","0","1"
"16","富山県","16201","富山市","162010014000 ","旭町","36.686068","137.228201","0","1"
"16","富山県","16201","富山市","162010015000 ","芦生","36.541608","137.240920","0","1"
"16","富山県","16201","富山市","162010002001 ","綾田町一丁目","36.702108","137.236682","0","3"
"16","富山県","16201","富山市","162010002002 ","綾田町二丁目","36.698900","137.234088","0","3"
"16","富山県","16201","富山市","162010002003 ","綾田町三丁目","36.696560","137.235293","0","3"
"16","富山県","16201","富山市","162010027001 ","粟島町一丁目","36.724309","137.227712","0","3"
"16","富山県","16201","富山市","162010027002 ","粟島町二丁目","36.722866","137.230212","0","3"
"16","富山県","16201","富山市","162010027003 ","粟島町三丁目","36.720056","137.228534","0","3"
"16","富山県","16201","富山市","162010016000 ","安住町","36.695503","137.209567","0","1"
"16","富山県","16201","富山市","162010028000 ","安蔵","36.565851","137.324850","0","1"
"16","富山県","16201","富山市","162010809000 ","安田町","36.698052","137.208669","0","1"
"16","富山県","16201","富山市","162010810001 ","安野屋町一丁目","36.692841","137.200862","0","3"
"16","富山県","16201","富山市","162010810002 ","安野屋町二丁目","36.692780","137.204277","0","3"
"16","富山県","16201","富山市","162010810003 ","安野屋町三丁目","36.691528","137.202474","0","3"
"16","富山県","16201","富山市","162010029000 ","安養寺","36.627044","137.211446","0","1"
"16","富山県","16201","富山市","162010030000 ","安養坊","36.709167","137.189062","0","1"
"16","富山県","16201","富山市","162010032000 ","庵谷","36.504739","137.215814","0","1"
"16","富山県","16201","富山市","162010043001 ","磯部町一丁目","36.689427","137.200965","0","3"
"16","富山県","16201","富山市","162010043002 ","磯部町二丁目","36.687399","137.202734","0","3"
"16","富山県","16201","富山市","162010043003 ","磯部町三丁目","36.685761","137.202692","0","3"
"16","富山県","16201","富山市","162010043004 ","磯部町四丁目","36.683985","137.202936","0","3"
"16","富山県","16201","富山市","162010045000 ","一番町","36.688591","137.212192","0","1"
"16","富山県","16201","富山市","162010046000 ","一本木","36.715496","137.270044","0","1"
"16","富山県","16201","富山市","162010048000 ","稲荷園町","36.698884","137.229395","0","1"
"16","富山県","16201","富山市","162010050001 ","稲荷元町一丁目","36.696976","137.226916","0","3"
"16","富山県","16201","富山市","162010050002 ","稲荷元町二丁目","36.696721","137.229481","0","3"
"16","富山県","16201","富山市","162010050003 ","稲荷元町三丁目","36.700114","137.228206","0","3"
"16","富山県","16201","富山市","162010049001 ","稲荷町一丁目","36.694986","137.226346","0","3"
"16","富山県","16201","富山市","162010049002 ","稲荷町二丁目","36.695084","137.229065","0","3"
"16","富山県","16201","富山市","162010049003 ","稲荷町三丁目","36.695025","137.231664","0","3"
"16","富山県","16201","富山市","162010049004 ","稲荷町四丁目","36.695959","137.233315","0","3"
"16","富山県","16201","富山市","162010047000 ","稲代","36.572614","137.194961","0","1"
"16","富山県","16201","富山市","162010150000 ","隠土","36.561378","137.338802","0","1"
"16","富山県","16201","富山市","162010516000 ","羽根","36.680136","137.183910","0","1"
"16","富山県","16201","富山市","162010097000 ","荏原新町","36.695047","137.264688","0","1"
"16","富山県","16201","富山市","162010250000 ","栄新町","36.687491","137.259702","0","1"
"16","富山県","16201","富山市","162010251001 ","栄町一丁目","36.692687","137.232426","0","3"
"16","富山県","16201","富山市","162010251002 ","栄町二丁目","36.691335","137.232084","0","3"
"16","富山県","16201","富山市","162010251003 ","栄町三丁目","36.690060","137.232118","0","3"
"16","富山県","16201","富山市","162010094000 ","永楽町","36.703907","137.221417","0","1"
"16","富山県","16201","富山市","162010412000 ","永久町","36.748974","137.247765","0","1"
"16","富山県","16201","富山市","162010095000 ","越前町","36.688680","137.210540","0","1"
"16","富山県","16201","富山市","162010262000 ","塩","36.600870","137.190869","0","1"
"16","富山県","16201","富山市","162010116000 ","於保多町","36.694020","137.226409","0","1"
"16","富山県","16201","富山市","162010133000 ","奥井町","36.703339","137.225790","0","1"
"16","富山県","16201","富山市","162010139000 ","奥山","36.481137","137.299880","0","1"
"16","富山県","16201","富山市","162010134000 ","奥田寿町","36.705765","137.219996","0","1"
"16","富山県","16201","富山市","162010135000 ","奥田新町","36.705496","137.217277","0","1"
"16","富山県","16201","富山市","162010136000 ","奥田双葉町","36.708243","137.219281","0","1"
"16","富山県","16201","富山市","162010138000 ","奥田町","36.710831","137.220050","0","1"
"16","富山県","16201","富山市","162010137000 ","奥田本町","36.713744","137.221290","0","1"
"16","富山県","16201","富山市","162010142000 ","押上","36.612598","137.186633","0","1"
"16","富山県","16201","富山市","162011019000 ","横越","36.750320","137.288887","1","1"
"16","富山県","16201","富山市","162011018000 ","横内","36.660196","137.259311","0","1"
"16","富山県","16201","富山市","162011020000 ","横樋","36.571326","137.218755","0","1"
"16","富山県","16201","富山市","162010132000 ","岡田","36.579256","137.330158","0","1"
"16","富山県","16201","富山市","162010144001 ","音羽町一丁目","36.689726","137.227784","0","3"
"16","富山県","16201","富山市","162010144002 ","音羽町二丁目","36.689918","137.229974","0","3"
"16","富山県","16201","富山市","162010264000 ","下タ林","36.567484","137.197550","0","1"
"16","富山県","16201","富山市","162010276001 ","下奥井一丁目","36.713334","137.225702","0","3"
"16","富山県","16201","富山市","162010276002 ","下奥井二丁目","36.710018","137.226712","0","3"
"16","富山県","16201","富山市","162010277000 ","下熊野","36.632888","137.210239","0","1"
"16","富山県","16201","富山市","162010279000 ","下新西町","36.716158","137.211183","0","1"
"16","富山県","16201","富山市","162010282000 ","下新町","36.711290","137.215825","0","1"
"16","富山県","16201","富山市","162010280000 ","下新日曹町","36.719016","137.211257","0","1"
"16","富山県","16201","富山市","162010278000 ","下新北町","36.718036","137.219391","0","1"
"16","富山県","16201","富山市","162010281000 ","下新本町","36.714609","137.217101","0","1"
"16","富山県","16201","富山市","162010271000 ","下赤江","36.710470","137.237484","0","1"
"16","富山県","16201","富山市","162010272001 ","下赤江町一丁目","36.714658","137.235505","0","3"
"16","富山県","16201","富山市","162010272002 ","下赤江町二丁目","36.716465","137.230855","0","3"
"16","富山県","16201","富山市","162010283000 ","下双嶺","36.549601","137.272469","0","1"
"16","富山県","16201","富山市","162010274000 ","下大浦","36.608953","137.262006","0","1"
"16","富山県","16201","富山市","162010275000 ","下大久保","36.610578","137.207287","0","1"
"16","富山県","16201","富山市","162010273000 ","下飯野","36.737812","137.260738","0","1"
"16","富山県","16201","富山市","162010286000 ","下番","36.632327","137.273314","0","1"
"16","富山県","16201","富山市","162010287000 ","下冨居","36.720221","137.241387","0","1"
"16","富山県","16201","富山市","162010288001 ","下冨居一丁目","36.721631","137.238735","0","3"
"16","富山県","16201","富山市","162010288002 ","下冨居二丁目","36.717235","137.236394","0","3"
"16","富山県","16201","富山市","162010229000 ","下伏","36.548203","137.187360","0","1"
"16","富山県","16201","富山市","162010289000 ","下堀","36.659111","137.228257","0","1"
"16","富山県","16201","富山市","162010284000 ","下野","36.692197","137.181983","0","1"
"16","富山県","16201","富山市","162010285000 ","下野新","36.690768","137.176146","0","1"
"16","富山県","16201","富山市","162010153000 ","加賀沢","36.443882","137.211063","0","1"
"16","富山県","16201","富山市","162010169000 ","加納","36.580511","137.192276","0","1"
"16","富山県","16201","富山市","162010193000 ","河内","36.515599","137.315149","0","1"
"16","富山県","16201","富山市","162010514001 ","花園町一丁目","36.682243","137.209720","0","3"
"16","富山県","16201","富山市","162010514002 ","花園町二丁目","36.681120","137.209005","0","3"
"16","富山県","16201","富山市","162010514003 ","花園町三丁目","36.680072","137.209260","0","3"
"16","富山県","16201","富山市","162010514004 ","花園町四丁目","36.680342","137.205748","0","3"
"16","富山県","16201","富山市","162010513000 ","花崎","36.607928","137.286327","0","1"
"16","富山県","16201","富山市","162010515000 ","花木","36.700810","137.149807","0","1"
"16","富山県","16201","富山市","162010151000 ","海岸通","36.757998","137.250900","0","1"
"16","富山県","16201","富山市","162010168000 ","蟹寺","36.456481","137.232663","0","1"
"16","富山県","16201","富山市","162010547000 ","開","36.681456","137.262161","0","1"
"16","富山県","16201","富山市","162010548000 ","開ヶ丘","36.674991","137.118137","0","1"
"16","富山県","16201","富山市","162010152000 ","開発","36.631827","137.247743","0","1"
"16","富山県","16201","富山市","162010154000 ","掛尾栄町","36.667628","137.207264","0","1"
"16","富山県","16201","富山市","162010155000 ","掛尾町","36.664432","137.209706","0","1"
"16","富山県","16201","富山市","162011031000 ","割山","36.542813","137.216395","0","1"
"16","富山県","16201","富山市","162010381000 ","葛原","36.569198","137.181300","0","1"
"16","富山県","16201","富山市","162010326000 ","関","36.643782","137.248408","0","1"
"16","富山県","16201","富山市","162010349001 ","館出町一丁目","36.693758","137.228779","0","3"
"16","富山県","16201","富山市","162010349002 ","館出町二丁目","36.693964","137.231883","0","3"
"16","富山県","16201","富山市","162010707001 ","丸の内一丁目","36.693215","137.208415","0","3"
"16","富山県","16201","富山市","162010707002 ","丸の内二丁目","36.691330","137.208016","0","3"
"16","富山県","16201","富山市","162010707003 ","丸の内三丁目","36.691753","137.209752","0","3"
"16","富山県","16201","富山市","162010060000 ","岩稲","36.548773","137.222872","0","1"
"16","富山県","16201","富山市","162010070000 ","岩瀬古志町","36.761358","137.236702","0","1"
"16","富山県","16201","富山市","162010068000 ","岩瀬御蔵町","36.753443","137.230350","0","1"
"16","富山県","16201","富山市","162010079000 ","岩瀬港町","36.758944","137.228439","0","1"
"16","富山県","16201","富山市","162010072000 ","岩瀬高畠町","36.751219","137.232526","0","1"
"16","富山県","16201","富山市","162010078000 ","岩瀬松原町","36.759598","137.231062","0","1"
"16","富山県","16201","富山市","162010071000 ","岩瀬諏訪町","36.762956","137.230258","0","1"
"16","富山県","16201","富山市","162010063000 ","岩瀬赤田町","36.753216","137.235056","0","1"
"16","富山県","16201","富山市","162010077000 ","岩瀬前田町","36.755447","137.239614","0","1"
"16","富山県","16201","富山市","162010065000 ","岩瀬池田町","36.756616","137.236135","0","1"
"16","富山県","16201","富山市","162010073000 ","岩瀬天神町","36.762677","137.234006","0","1"
"16","富山県","16201","富山市","162010064000 ","岩瀬天池町","36.759824","137.240141","0","1"
"16","富山県","16201","富山市","162010066000 ","岩瀬入船町","36.760422","137.229195","0","1"
"16","富山県","16201","富山市","162010067000 ","岩瀬梅本町","36.758378","137.230556","0","1"
"16","富山県","16201","富山市","162010074000 ","岩瀬萩浦町","36.760191","137.230167","0","1"
