"都道府県コード","都道府県名","市区町村コード","市区町村名","大字町丁目コード","大字町丁目名","緯度","経度","原典資料コード","大字・字・丁目区分コード"
"06","山形県","06201","山形市","062010085000","大字南館","38.234244","140.298705","0","1"
"06","山形県","06201","山形市","062010086000","大字妙見寺","38.236560","140.376621","0","1"
"06","山形県","06201","山形市","062010087000","大字向新田","38.313681","140.290095","0","1"
"06","山形県","06201","山形市","062010088000","大字村木沢","38.248809","140.228903","0","1"
"06","山形県","06201","山形市","062010089000","大字門伝","38.231639","140.216171","0","1"
"06","山形県","06201","山形市","062010090000","大字谷柏","38.217657","140.295434","0","1"
"06","山形県","06201","山形市","062010091000","大字山寺","38.309795","140.456248","0","1"
"06","山形県","06201","山形市","062010092000","大字芳沢","38.260373","140.226524","0","1"
"06","山形県","06201","山形市","062010093000","大字吉野宿","38.286116","140.291759","0","1"
"06","山形県","06201","山形市","062010094000","大字吉原","38.227328","140.303314","0","1"
"06","山形県","06201","山形市","062010095000","大字若木","38.262220","140.254126","0","1"
"06","山形県","06201","山形市","062010096000","大手町","38.256605","140.333623","0","1"
"06","山形県","06201","山形市","062010097000","大道端","38.242988","140.274468","0","1"
"06","山形県","06201","山形市","062010098000","沖町","38.289460","140.328563","0","1"
"06","山形県","06201","山形市","062010099001","小立一丁目","38.228608","140.339998","0","3"
"06","山形県","06201","山形市","062010099002","小立二丁目","38.229786","140.342762","0","3"
"06","山形県","06201","山形市","062010099003","小立三丁目","38.228239","140.344046","0","3"
"06","山形県","06201","山形市","062010099004","小立四丁目","38.226136","140.345912","0","3"
"06","山形県","06201","山形市","062010100000","落合町","38.282211","140.348911","0","1"
"06","山形県","06201","山形市","062010101000","御手作","38.219958","140.277188","0","1"
"06","山形県","06201","山形市","062010102000","表蔵王","38.189240","140.312742","0","1"
"06","山形県","06201","山形市","062010103000","替所","38.263563","140.268320","0","1"
"06","山形県","06201","山形市","062010104001","篭田一丁目","38.240152","140.321344","0","3"
"06","山形県","06201","山形市","062010104002","篭田二丁目","38.237471","140.320116","0","3"
"06","山形県","06201","山形市","062010104003","篭田三丁目","38.237778","140.317742","0","3"
"06","山形県","06201","山形市","062010105000","霞城町","38.255488","140.328125","0","1"
"06","山形県","06201","山形市","062010106000","春日町","38.252708","140.319179","0","1"
"06","山形県","06201","山形市","062010107001","香澄町一丁目","38.249424","140.329646","0","3"
"06","山形県","06201","山形市","062010107002","香澄町二丁目","38.248620","140.332306","0","3"
"06","山形県","06201","山形市","062010107003","香澄町三丁目","38.245563","140.330707","0","3"
"06","山形県","06201","山形市","062010108000","金石田","38.266821","140.292011","0","1"
"06","山形県","06201","山形市","062010109001","上桜田一丁目","38.223190","140.342472","0","3"
"06","山形県","06201","山形市","062010109002","上桜田二丁目","38.222785","140.344670","0","3"
"06","山形県","06201","山形市","062010109003","上桜田三丁目","38.219843","140.345736","0","3"
"06","山形県","06201","山形市","062010109004","上桜田四丁目","38.219061","140.342424","0","3"
"06","山形県","06201","山形市","062010109005","上桜田五丁目","38.219354","140.339780","0","3"
"06","山形県","06201","山形市","062010110000","上柳","38.295318","140.347092","0","1"
"06","山形県","06201","山形市","062010111000","上山家町","38.258505","140.388982","0","1"
"06","山形県","06201","山形市","062010112000","北江俣","38.283815","140.308922","0","1"
"06","山形県","06201","山形市","062010113000","北志戸田","38.283681","140.284755","0","1"
"06","山形県","06201","山形市","062010114000","北田","38.308750","140.305882","0","1"
"06","山形県","06201","山形市","062010115001","北町一丁目","38.268239","140.331471","0","3"
"06","山形県","06201","山形市","062010115002","北町二丁目","38.269411","140.329065","0","3"
"06","山形県","06201","山形市","062010115003","北町三丁目","38.272827","140.327073","0","3"
"06","山形県","06201","山形市","062010115004","北町四丁目","38.272651","140.332697","0","3"
"06","山形県","06201","山形市","062010116001","北山形一丁目","38.263301","140.330788","0","3"
"06","山形県","06201","山形市","062010116002","北山形二丁目","38.265860","140.329484","0","3"
"06","山形県","06201","山形市","062010117000","木の実町","38.252108","140.334211","0","1"
